sido_code,sigungu_code,emd_code,week_type,velocity_AVRG_NRMLT,시도,시군구
31,31023,3102352,weekday,36.85,경기도,성남시 분당구
31,31023,3102374,weekday,55.49,경기도,성남시 분당구
31,31191,3119135,weekday,52.53,경기도,용인시 처인구
31,31092,3109273,weekday,40.52,경기도,안산시 단원구
31,31023,3102368,weekday,54.75,경기도,성남시 분당구
31,31070,3107032,weekday,45.6,경기도,평택시
31,31101,3110151,weekday,59.36,경기도,고양시 덕양구
31,31370,3137036,weekday,53.0,경기도,가평군
31,31050,3105067,weekday,40.61,경기도,부천시
31,31220,3122051,weekday,51.04,경기도,안성시
31,31030,3103064,weekday,41.44,경기도,의정부시
31,31023,3102362,weekday,41.21,경기도,성남시 분당구
31,31014,3101453,weekday,41.87,경기도,수원시 영통구
31,31140,3114056,weekday,45.94,경기도,오산시
31,31191,3119134,weekday,51.84,경기도,용인시 처인구
31,31101,3110168,weekday,57.37,경기도,고양시 덕양구
31,31192,3119262,weekday,52.24,경기도,용인시 기흥구
31,31350,3135011,weekday,56.22,경기도,연천군
31,31091,3109178,weekday,42.21,경기도,안산시 상록구
31,31012,3101262,weekday,58.36,경기도,수원시 권선구
31,31210,3121053,weekday,42.13,경기도,이천시
31,31230,3123054,weekday,39.49,경기도,김포시
31,31240,3124060,weekday,41.53,경기도,화성시
31,31070,3107012,weekday,49.49,경기도,평택시
31,31104,3110457,weekday,43.33,경기도,고양시 일산서구
31,31270,3127051,weekday,43.98,경기도,포천시
31,31023,3102356,weekday,41.83,경기도,성남시 분당구
31,31012,3101266,weekday,47.12,경기도,수원시 권선구
31,31030,3103058,weekday,40.83,경기도,의정부시
31,31220,3122052,weekday,44.54,경기도,안성시
31,31250,3125035,weekday,59.9,경기도,광주시
31,31240,3124012,weekday,52.74,경기도,화성시
31,31240,3124062,weekday,40.06,경기도,화성시
31,31023,3102353,weekday,42.69,경기도,성남시 분당구
31,31080,3108051,weekday,43.2,경기도,동두천시
31,31014,3101452,weekday,41.24,경기도,수원시 영통구
31,31130,3113058,weekday,46.62,경기도,남양주시
31,31210,3121052,weekday,52.49,경기도,이천시
31,31220,3122032,weekday,66.82,경기도,안성시
31,31060,3106059,weekday,41.2,경기도,광명시
31,31193,3119354,weekday,41.97,경기도,용인시 수지구
31,31220,3122053,weekday,42.98,경기도,안성시
31,31150,3115070,weekday,51.92,경기도,시흥시
31,31160,3116051,weekday,39.78,경기도,군포시
31,31200,3120011,weekday,58.52,경기도,파주시
31,31042,3104264,weekday,47.43,경기도,안양시 동안구
31,31191,3119111,weekday,48.13,경기도,용인시 처인구
31,31060,3106068,weekday,58.16,경기도,광명시
31,31012,3101254,weekday,42.07,경기도,수원시 권선구
31,31101,3110157,weekday,47.33,경기도,고양시 덕양구
31,31150,3115059,weekday,48.76,경기도,시흥시
31,31101,3110160,weekday,53.71,경기도,고양시 덕양구
31,31101,3110162,weekday,42.62,경기도,고양시 덕양구
31,31101,3110163,weekday,40.72,경기도,고양시 덕양구
31,31101,3110153,weekday,45.21,경기도,고양시 덕양구
31,31150,3115064,weekday,41.36,경기도,시흥시
31,31130,3113014,weekday,53.08,경기도,남양주시
31,31041,3104159,weekday,49.88,경기도,안양시 만안구
31,31250,3125014,weekday,56.46,경기도,광주시
31,31092,3109278,weekday,41.34,경기도,안산시 단원구
31,31380,3138035,weekday,67.25,경기도,양평군
31,31120,3112053,weekday,48.51,경기도,구리시
31,31011,3101156,weekday,40.58,경기도,수원시 장안구
31,31160,3116052,weekday,47.36,경기도,군포시
31,31110,3111051,weekday,40.1,경기도,과천시
31,31240,3124033,weekday,64.03,경기도,화성시
31,31180,3118062,weekday,43.83,경기도,하남시
31,31021,3102162,weekday,71.86,경기도,성남시 수정구
31,31130,3113059,weekday,52.67,경기도,남양주시
31,31120,3112051,weekday,56.53,경기도,구리시
31,31022,3102259,weekday,36.49,경기도,성남시 중원구
31,31012,3101265,weekday,44.15,경기도,수원시 권선구
31,31050,3105057,weekday,37.78,경기도,부천시
31,31130,3113031,weekday,61.36,경기도,남양주시
31,31023,3102376,weekday,56.7,경기도,성남시 분당구
31,31150,3115052,weekday,47.85,경기도,시흥시
31,31192,3119260,weekday,56.83,경기도,용인시 기흥구
31,31041,3104160,weekday,66.72,경기도,안양시 만안구
31,31030,3103055,weekday,54.28,경기도,의정부시
31,31050,3105068,weekday,38.91,경기도,부천시
31,31280,3128031,weekday,57.58,경기도,여주시
31,31050,3105051,weekday,46.95,경기도,부천시
31,31042,3104263,weekday,46.73,경기도,안양시 동안구
31,31150,3115063,weekday,46.15,경기도,시흥시
31,31030,3103061,weekday,42.23,경기도,의정부시
31,31280,3128036,weekday,69.76,경기도,여주시
31,31041,3104156,weekday,40.41,경기도,안양시 만안구
31,31180,3118061,weekday,46.33,경기도,하남시
31,31060,3106055,weekday,40.89,경기도,광명시
31,31050,3105071,weekday,41.22,경기도,부천시
31,31023,3102360,weekday,46.67,경기도,성남시 분당구
31,31101,3110155,weekday,49.64,경기도,고양시 덕양구
31,31080,3108061,weekday,43.05,경기도,동두천시
31,31210,3121037,weekday,57.68,경기도,이천시
31,31240,3124057,weekday,53.69,경기도,화성시
31,31193,3119352,weekday,41.44,경기도,용인시 수지구
31,31130,3113034,weekday,54.9,경기도,남양주시
31,31023,3102377,weekday,50.6,경기도,성남시 분당구
31,31013,3101367,weekday,40.14,경기도,수원시 팔달구
31,31042,3104265,weekday,39.48,경기도,안양시 동안구
31,31103,3110355,weekday,43.89,경기도,고양시 일산동구
31,31130,3113032,weekday,45.6,경기도,남양주시
