sido_code,sigungu_code,emd_code,week_type,FRIN_CG,시도,시군구
31,31240,3124043,weekday,48.75,경기도,화성시
31,31170,3117052,weekday,40.65,경기도,의왕시
31,31060,3106059,weekday,32.9,경기도,광명시
31,31270,3127038,weekday,53.93,경기도,포천시
31,31240,3124062,weekday,32.69,경기도,화성시
31,31101,3110151,weekday,44.74,경기도,고양시 덕양구
31,31023,3102377,weekday,45.62,경기도,성남시 분당구
31,31030,3103057,weekday,34.29,경기도,의정부시
31,31240,3124057,weekday,32.94,경기도,화성시
31,31130,3113014,weekday,44.32,경기도,남양주시
31,31250,3125011,weekday,54.22,경기도,광주시
31,31023,3102359,weekday,55.34,경기도,성남시 분당구
31,31230,3123058,weekday,46.21,경기도,김포시
31,31350,3135036,weekday,55.58,경기도,연천군
31,31080,3108060,weekday,32.19,경기도,동두천시
31,31042,3104251,weekday,82.92,경기도,안양시 동안구
31,31030,3103064,weekday,28.97,경기도,의정부시
31,31060,3106053,weekday,50.76,경기도,광명시
31,31023,3102376,weekday,60.43,경기도,성남시 분당구
31,31280,3128036,weekday,30.6,경기도,여주시
31,31050,3105056,weekday,48.04,경기도,부천시
31,31240,3124061,weekday,32.72,경기도,화성시
31,31030,3103055,weekday,31.1,경기도,의정부시
31,31191,3119136,weekday,52.55,경기도,용인시 처인구
31,31013,3101355,weekday,34.81,경기도,수원시 팔달구
31,31220,3122032,weekday,39.52,경기도,안성시
31,31270,3127051,weekday,71.24,경기도,포천시
31,31023,3102364,weekday,36.48,경기도,성남시 분당구
31,31240,3124064,weekday,38.65,경기도,화성시
31,31150,3115052,weekday,60.29,경기도,시흥시
31,31160,3116057,weekday,34.18,경기도,군포시
31,31021,3102154,weekday,51.74,경기도,성남시 수정구
31,31370,3137035,weekday,81.77,경기도,가평군
31,31160,3116062,weekday,57.01,경기도,군포시
31,31180,3118062,weekday,26.97,경기도,하남시
31,31014,3101463,weekday,39.94,경기도,수원시 영통구
31,31023,3102360,weekday,23.16,경기도,성남시 분당구
31,31070,3107063,weekday,51.58,경기도,평택시
31,31060,3106068,weekday,32.12,경기도,광명시
31,31130,3113031,weekday,43.85,경기도,남양주시
31,31193,3119352,weekday,65.43,경기도,용인시 수지구
31,31260,3126056,weekday,40.86,경기도,양주시
31,31080,3108051,weekday,54.19,경기도,동두천시
31,31092,3109269,weekday,56.56,경기도,안산시 단원구
31,31130,3113034,weekday,72.34,경기도,남양주시
31,31022,3102256,weekday,28.1,경기도,성남시 중원구
31,31260,3126034,weekday,53.42,경기도,양주시
31,31380,3138039,weekday,61.28,경기도,양평군
31,31150,3115070,weekday,31.33,경기도,시흥시
31,31023,3102374,weekday,49.33,경기도,성남시 분당구
31,31240,3124053,weekday,38.66,경기도,화성시
31,31050,3105085,weekday,50.13,경기도,부천시
31,31013,3101356,weekday,55.82,경기도,수원시 팔달구
31,31150,3115069,weekday,45.18,경기도,시흥시
31,31150,3115063,weekday,42.31,경기도,시흥시
31,31021,3102162,weekday,48.03,경기도,성남시 수정구
31,31350,3135031,weekday,35.9,경기도,연천군
31,31280,3128031,weekday,43.71,경기도,여주시
31,31030,3103061,weekday,75.41,경기도,의정부시
31,31030,3103067,weekday,59.53,경기도,의정부시
31,31092,3109278,weekday,62.28,경기도,안산시 단원구
31,31014,3101452,weekday,43.69,경기도,수원시 영통구
31,31012,3101265,weekday,33.19,경기도,수원시 권선구
31,31050,3105057,weekday,41.38,경기도,부천시
31,31250,3125035,weekday,70.52,경기도,광주시
31,31070,3107034,weekday,37.27,경기도,평택시
31,31011,3101160,weekday,57.48,경기도,수원시 장안구
31,31140,3114056,weekday,55.78,경기도,오산시
31,31370,3137036,weekday,42.85,경기도,가평군
31,31370,3137033,weekday,31.11,경기도,가평군
31,31140,3114051,weekday,58.31,경기도,오산시
31,31260,3126031,weekday,35.06,경기도,양주시
31,31041,3104153,weekday,75.51,경기도,안양시 만안구
31,31230,3123054,weekday,60.88,경기도,김포시
31,31023,3102352,weekday,37.24,경기도,성남시 분당구
31,31220,3122034,weekday,34.17,경기도,안성시
31,31240,3124060,weekday,35.26,경기도,화성시
31,31130,3113035,weekday,55.64,경기도,남양주시
31,31012,3101266,weekday,30.38,경기도,수원시 권선구
31,31210,3121037,weekday,57.56,경기도,이천시
31,31280,3128051,weekday,31.91,경기도,여주시
31,31350,3135032,weekday,65.63,경기도,연천군
31,31150,3115067,weekday,72.49,경기도,시흥시
31,31240,3124031,weekday,35.74,경기도,화성시
31,31013,3101367,weekday,57.48,경기도,수원시 팔달구
31,31060,3106054,weekday,66.66,경기도,광명시
31,31191,3119134,weekday,62.34,경기도,용인시 처인구
31,31012,3101255,weekday,39.15,경기도,수원시 권선구
31,31350,3135011,weekday,34.96,경기도,연천군
31,31191,3119135,weekday,61.95,경기도,용인시 처인구
31,31060,3106055,weekday,61.33,경기도,광명시
31,31070,3107012,weekday,48.38,경기도,평택시
31,31180,3118054,weekday,50.74,경기도,하남시
31,31012,3101254,weekday,45.58,경기도,수원시 권선구
31,31050,3105051,weekday,73.71,경기도,부천시
31,31270,3127011,weekday,47.26,경기도,포천시
31,31130,3113032,weekday,30.24,경기도,남양주시
31,31240,3124037,weekday,28.18,경기도,화성시
