집계일자,콘존ID,DSRC차종유형구분코드,평균속도
20220217,1000CZE210,2,34.66
20220217,1000CZE220,1,43.98
20220217,1000CZE220,2,34.59
20220217,1000CZE230,1,87.98
20220217,1000CZE230,2,73.48
20220217,1000CZE240,1,82.86
20220217,1000CZE240,2,65.78
20220217,1000CZE250,1,79.42
20220217,1000CZE250,2,69.31
20220217,1000CZE260,1,69.61
20220217,1000CZE260,2,58.57
20220217,1000CZE270,1,59.85
20220217,1000CZE270,2,47.13
20220217,1000CZE280,1,61.3
20220217,1000CZE280,2,46.91
20220217,1000CZE290,1,0
20220217,1000CZE290,2,0
20220217,1000CZE300,1,0
20220217,1000CZE300,2,0
20220217,1000CZE310,1,0
20220217,1000CZE310,2,0
20220217,1000CZE320,1,0
20220217,1000CZE320,2,0
20220217,1000CZE330,1,112.56
20220217,1000CZE330,2,87.79
20220217,1000CZE340,1,0
20220217,1000CZE340,2,0
20220217,1000CZE350,1,0
20220217,1000CZE350,2,0
20220217,1000CZE360,1,0
20220217,1000CZE360,2,0
20220217,1000CZE370,1,118.82
20220217,1000CZE370,2,111.07
20220217,1000CZE380,1,84.76
20220217,1000CZE380,2,63.02
20220217,1000CZE390,1,26.81
20220217,1000CZE390,2,0
20220217,1000CZS010,1,0
20220217,1000CZS010,2,0
20220217,1000CZS020,1,46.04
20220217,1000CZS020,2,36.75
20220217,1000CZS030,1,85.33
20220217,1000CZS030,2,69.46
20220217,1000CZS040,1,79.09
20220217,1000CZS040,2,68.46
20220217,1000CZS050,1,71.73
20220217,1000CZS050,2,65.85
20220217,1000CZS060,1,67.64
20220217,1000CZS060,2,60.55
20220217,1000CZS070,1,40.24
20220217,1000CZS070,2,33.96
20220217,1000CZS080,1,69.97
20220217,1000CZS080,2,58.43
20220217,1000CZS090,1,32.77
20220217,1000CZS090,2,23.65
20220217,1000CZS100,1,69.59
20220217,1000CZS100,2,55.45
20220217,1000CZS110,1,41.76
20220217,1000CZS110,2,34.14
20220217,1000CZS120,1,41.62
20220217,1000CZS120,2,34.05
20220217,1000CZS130,1,0
20220217,1000CZS130,2,0
20220217,1000CZS150,1,0
20220217,1000CZS150,2,0
20220217,1000CZS160,1,0
20220217,1000CZS160,2,0
20220217,1000CZS170,1,0
20220217,1000CZS170,2,0
20220217,1000CZS180,1,0
20220217,1000CZS180,2,0
20220217,1000CZS190,1,0
20220217,1000CZS190,2,0
20220217,1000CZS195,1,0
20220217,1000CZS195,2,0
20220217,1000CZS200,1,0
20220217,1000CZS200,2,0
20220217,1000CZS210,1,45.03
20220217,1000CZS210,2,35.96
20220217,1000CZS220,1,44.93
20220217,1000CZS220,2,35.93
20220217,1000CZS230,1,88.98
20220217,1000CZS230,2,68.66
20220217,1000CZS240,1,83.28
20220217,1000CZS240,2,61.62
20220217,1000CZS250,1,83.19
20220217,1000CZS250,2,68.86
20220217,1000CZS260,1,82.05
20220217,1000CZS260,2,72.1
20220217,1000CZS270,1,79.45
20220217,1000CZS270,2,66.73
20220217,1000CZS280,1,73.72
20220217,1000CZS280,2,59.09
20220217,1000CZS290,1,77.49
20220217,1000CZS290,2,58.38
20220217,1000CZS300,1,82.76
20220217,1000CZS300,2,61.26
20220217,1000CZS310,1,44.21
20220217,1000CZS310,2,28.38
20220217,1000CZS320,1,0
20220217,1000CZS320,2,0
20220217,1000CZS330,1,0
20220217,1000CZS330,2,0
20220217,1000CZS340,1,0
20220217,1000CZS340,2,0
20220217,1000CZS350,1,0
20220217,1000CZS350,2,0
20220217,1000CZS360,1,0
20220217,1000CZS360,2,0
20220217,1000CZS370,1,0
20220217,1000CZS370,2,0
20220217,1000CZS380,1,85.25
20220217,1000CZS380,2,64.59
20220217,1000CZS390,1,0
20220217,1000CZS390,2,0
20220217,1020CZE010,1,53.14
20220217,1020CZE010,2,47.85
20220217,1020CZE020,1,96.06
20220217,1020CZE020,2,90.98
20220217,1020CZE030,1,83.95
20220217,1020CZE030,2,80.18
20220217,1020CZE040,1,50.68
20220217,1020CZE040,2,40.06
20220217,1020CZE050,1,50.41
20220217,1020CZE050,2,39.92
20220217,1020CZS010,1,50.41
20220217,1020CZS010,2,50.32
20220217,1020CZS020,1,91.13
20220217,1020CZS020,2,87.9
20220217,1020CZS030,1,87.92
20220217,1020CZS030,2,82.52
20220217,1020CZS040,1,47.71
20220217,1020CZS040,2,41.38
20220217,1020CZS050,1,47.42
20220217,1020CZS050,2,41.3
20220217,1040CZE010,1,0
20220217,1040CZE010,2,0
20220217,1040CZE020,1,95.77
20220217,1040CZE020,2,79.53
20220217,1040CZE030,1,96.66
20220217,1040CZE030,2,83.87
20220217,1040CZE040,1,97.14
20220217,1040CZE040,2,86.15
20220217,1040CZE050,1,0
20220217,1040CZE050,2,0
20220217,1040CZS010,1,47.9
20220217,1040CZS010,2,0
20220217,1040CZS020,1,101.45
20220217,1040CZS020,2,87.18
20220217,1040CZS030,1,101.47
20220217,1040CZS030,2,86.09
20220217,1040CZS040,1,97.34
20220217,1040CZS040,2,82.62
20220217,1040CZS050,1,0
20220217,1040CZS050,2,0
20220217,1100CZE010,1,38.11
20220217,1100CZE010,2,29.8
20220217,1100CZE020,1,73.16
20220217,1100CZE020,2,63.42
20220217,1100CZE030,1,77.65
20220217,1100CZE030,2,66.85
20220217,1100CZE040,1,106.88
20220217,1100CZE040,2,93.71
20220217,1100CZE050,1,117.28
20220217,1100CZE050,2,93.15
20220217,1100CZE060,1,66.04
20220217,1100CZE060,2,58.1
20220217,1100CZE070,1,73.45
20220217,1100CZE070,2,68.1
20220217,1100CZE080,1,88.22
20220217,1100CZE080,2,83
20220217,1100CZE090,1,0
20220217,1100CZE090,2,0
20220217,1100CZE100,1,0
20220217,1100CZE100,2,0
20220217,1100CZE110,1,0
20220217,1100CZE110,2,0
20220217,1100CZE120,1,0
20220217,1100CZE120,2,0
20220217,1100CZE130,1,0
20220217,1100CZE130,2,0
20220217,1100CZE140,1,0
20220217,1100CZE140,2,0
20220217,1100CZE150,1,0
20220217,1100CZE150,2,0
20220217,1100CZE170,1,0
20220217,1100CZE170,2,0
20220217,1100CZE180,1,0
20220217,1100CZE180,2,0
20220217,1100CZE190,1,0
20220217,1100CZE190,2,0
20220217,1100CZE200,1,0
20220217,1100CZE200,2,0
20220217,1100CZE210,1,0
20220217,1100CZE210,2,0
20220217,1100CZS010,1,0
20220217,1100CZS010,2,0
20220217,1100CZS020,1,0
20220217,1100CZS020,2,0
20220217,1100CZS030,1,82.51
20220217,1100CZS030,2,71.21
20220217,1100CZS040,1,59.93
20220217,1100CZS040,2,53.56
20220217,1100CZS050,1,66.02
20220217,1100CZS050,2,56.96
20220217,1100CZS060,1,107.42
20220217,1100CZS060,2,103.77
20220217,1100CZS070,1,100.72
20220217,1100CZS070,2,96.19
20220217,1100CZS080,1,73.43
20220217,1100CZS080,2,63.57
20220217,1100CZS090,1,0
20220217,1100CZS090,2,0
20220217,1100CZS100,1,0
20220217,1100CZS100,2,0
20220217,1100CZS110,1,0
20220217,1100CZS110,2,0
20220217,1100CZS120,1,0
20220217,1100CZS120,2,0
20220217,1100CZS130,1,0
20220217,1100CZS130,2,0
20220217,1100CZS140,1,0
20220217,1100CZS140,2,0
20220217,1100CZS150,1,0
20220217,1100CZS150,2,0
20220217,1100CZS170,1,0
20220217,1100CZS170,2,0
20220217,1100CZS180,1,0
20220217,1100CZS180,2,0
20220217,1100CZS190,1,0
20220217,1100CZS190,2,0
20220217,1100CZS200,1,0
20220217,1100CZS200,2,0
20220217,1100CZS210,1,0
20220217,1100CZS210,2,0
20220217,1102CZE010,1,0
20220217,1102CZE010,2,0
20220217,1102CZE020,1,0
20220217,1102CZE020,2,0
20220217,1102CZE030,1,0
20220217,1102CZE030,2,0
20220217,1102CZE040,1,0
20220217,1102CZE040,2,0
20220217,1102CZE050,1,0
20220217,1102CZE050,2,0
20220217,1102CZS010,1,0
20220217,1102CZS010,2,0
20220217,1102CZS020,1,0
20220217,1102CZS020,2,0
20220217,1102CZS030,1,0
20220217,1102CZS030,2,0
20220217,1102CZS040,1,0
20220217,1102CZS040,2,0
20220217,1102CZS050,1,0
20220217,1102CZS050,2,0
20220217,1103CZE010,1,0
20220217,1103CZE010,2,0
20220217,1103CZS010,1,0
20220217,1103CZS010,2,0
20220217,1200CZE010,1,0
20220217,1200CZE010,2,0
20220217,1200CZE020,1,0
20220217,1200CZE020,2,0
20220217,1200CZE030,1,0
20220217,1200CZE030,2,0
20220217,1200CZE040,1,0
20220217,1200CZE040,2,0
20220217,1200CZE050,1,42.53
20220217,1200CZE050,2,37.19
20220217,1200CZE060,1,43.14
20220217,1200CZE060,2,37.45
20220217,1200CZE070,1,79.08
20220217,1200CZE070,2,69.53
20220217,1200CZE080,1,69.77
20220217,1200CZE080,2,59.73
20220217,1200CZE090,1,0
20220217,1200CZE090,2,0
20220217,1200CZS010,1,0
20220217,1200CZS010,2,0
20220217,1200CZS020,1,0
20220217,1200CZS020,2,0
20220217,1200CZS030,1,0
20220217,1200CZS030,2,0
20220217,1200CZS040,1,0
20220217,1200CZS040,2,0
20220217,1200CZS050,1,37.8
20220217,1200CZS050,2,27.91
20220217,1200CZS060,1,38.25
20220217,1200CZS060,2,28.02
20220217,1200CZS070,1,71.87
20220217,1200CZS070,2,64.86
20220217,1200CZS080,1,79.96
20220217,1200CZS080,2,70.2
20220217,1200CZS090,1,0
20220217,1200CZS090,2,0
20220217,1201CZE010,1,0
20220217,1201CZE010,2,0
20220217,1201CZE020,1,0
20220217,1201CZE020,2,0
20220217,1201CZS010,1,0
20220217,1201CZS010,2,0
20220217,1201CZS020,1,0
20220217,1201CZS020,2,0
20220217,1300CZE010,1,0
20220217,1300CZE010,2,0
20220217,1300CZE020,1,0
20220217,1300CZE020,2,0
20220217,1300CZE030,1,0
20220217,1300CZE030,2,0
20220217,1300CZE040,1,0
20220217,1300CZE040,2,0
20220217,1300CZE050,1,0
20220217,1300CZE050,2,0
20220217,1300CZE060,1,0
20220217,1300CZE060,2,0
20220217,1300CZE070,1,0
20220217,1300CZE070,2,0
20220217,1300CZE080,1,0
20220217,1300CZE080,2,0
20220217,1300CZS010,1,0
20220217,1300CZS010,2,0
20220217,1300CZS020,1,0
20220217,1300CZS020,2,0
20220217,1300CZS030,1,0
20220217,1300CZS030,2,0
20220217,1300CZS040,1,0
20220217,1300CZS040,2,0
20220217,1300CZS050,1,0
20220217,1300CZS050,2,0
20220217,1300CZS060,1,0
20220217,1300CZS060,2,0
20220217,1300CZS070,1,0
20220217,1300CZS070,2,0
20220217,1300CZS080,1,0
20220217,1300CZS080,2,0
20220217,1510CZE010,1,0
20220217,1510CZE010,2,0
20220217,1510CZE020,1,103.52
20220217,1510CZE020,2,86.32
20220217,1510CZE030,1,113.43
20220217,1510CZE030,2,94.57
20220217,1510CZE040,1,109.48
20220217,1510CZE040,2,90.1
20220217,1510CZE050,1,104.61
20220217,1510CZE050,2,89.03
20220217,1510CZE060,1,59.03
20220217,1510CZE060,2,48.83
20220217,1510CZS010,1,0
20220217,1510CZS010,2,0
20220217,1510CZS020,1,98.08
20220217,1510CZS020,2,80.89
20220217,1510CZS030,1,109.31
20220217,1510CZS030,2,90.5
20220217,1510CZS040,1,112.93
20220217,1510CZS040,2,90.75
20220217,1510CZS050,1,108.17
20220217,1510CZS050,2,86.19
20220217,1510CZS060,1,61.36
20220217,1510CZS060,2,44.37
20220217,1710CZE030,1,0
20220217,1710CZE030,2,0
20220217,1710CZE040,1,0
20220217,1710CZE040,2,0
20220217,1710CZE050,1,0
20220217,1710CZE050,2,0
20220217,1710CZE060,1,0
20220217,1710CZE060,2,0
20220217,1710CZE070,1,0
20220217,1710CZE070,2,0
20220217,1710CZE080,1,0
20220217,1710CZE080,2,0
20220217,1710CZE090,1,0
20220217,1710CZE090,2,0
20220217,1710CZE100,1,0
20220217,1710CZE100,2,0
20220217,1710CZE110,1,0
20220217,1710CZE110,2,0
20220217,1710CZE120,1,0
20220217,1710CZE120,2,0
20220217,1710CZE130,1,0
20220217,1710CZE130,2,0
20220217,1710CZE140,1,0
20220217,1710CZE140,2,0
20220217,1710CZE150,1,0
20220217,1710CZE150,2,0
20220217,1710CZE160,1,0
20220217,1710CZE160,2,0
20220217,1710CZE170,1,0
20220217,1710CZE170,2,0
20220217,1710CZE180,1,0
20220217,1710CZE180,2,0
20220217,1710CZE190,1,0
20220217,1710CZE190,2,0
20220217,1710CZE195,1,0
20220217,1710CZE195,2,0
20220217,1710CZE200,1,0
20220217,1710CZE200,2,0
20220217,1710CZE210,1,0
20220217,1710CZE210,2,0
20220217,1710CZE220,1,0
20220217,1710CZE220,2,0
20220217,1710CZE230,1,0
20220217,1710CZE230,2,0
20220217,1710CZE240,1,0
20220217,1710CZE240,2,0
20220217,1710CZS030,1,0
20220217,1710CZS030,2,0
20220217,1710CZS040,1,0
20220217,1710CZS040,2,0
20220217,1710CZS050,1,0
20220217,1710CZS050,2,0
20220217,1710CZS060,1,0
20220217,1710CZS060,2,0
20220217,1710CZS070,1,0
20220217,1710CZS070,2,0
20220217,1710CZS080,1,0
20220217,1710CZS080,2,0
20220217,1710CZS090,1,0
20220217,1710CZS090,2,0
20220217,1710CZS100,1,0
20220217,1710CZS100,2,0
20220217,1710CZS110,1,0
20220217,1710CZS110,2,0
20220217,1710CZS120,1,0
20220217,1710CZS120,2,0
20220217,1710CZS121,1,0
20220217,1710CZS121,2,0
20220217,1710CZS130,1,0
20220217,1710CZS130,2,0
20220217,1710CZS140,1,0
20220217,1710CZS140,2,0
20220217,1710CZS150,1,0
20220217,1710CZS150,2,0
20220217,1710CZS160,1,0
20220217,1710CZS160,2,0
20220217,1710CZS170,1,0
20220217,1710CZS170,2,0
20220217,1710CZS180,1,0
20220217,1710CZS180,2,0
20220217,1710CZS190,1,0
20220217,1710CZS190,2,0
20220217,1710CZS195,1,0
20220217,1710CZS195,2,0
20220217,1710CZS200,1,0
20220217,1710CZS200,2,0
20220217,1710CZS210,1,0
20220217,1710CZS210,2,0
20220217,1710CZS220,1,0
20220217,1710CZS220,2,0
20220217,1710CZS230,1,0
20220217,1710CZS230,2,0
20220217,1710CZS240,1,0
20220217,1710CZS240,2,0
20220217,2510CZE010,1,101.88
20220217,2510CZE010,2,84.35
20220217,2510CZE020,1,91.35
20220217,2510CZE020,2,75.1
20220217,2510CZE025,1,87.96
20220217,2510CZE025,2,76.16
20220217,2510CZE030,1,99.22
20220217,2510CZE030,2,84.28
20220217,2510CZE040,1,97.75
20220217,2510CZE040,2,80.9
20220217,2510CZE050,1,91.87
20220217,2510CZE050,2,82.03
20220217,2510CZE060,1,91.75
20220217,2510CZE060,2,81.74
20220217,2510CZE070,1,48.14
20220217,2510CZE070,2,42.4
20220217,2510CZS010,1,105.27
20220217,2510CZS010,2,86.58
20220217,2510CZS020,1,91.32
20220217,2510CZS020,2,80.22
20220217,2510CZS025,1,86.12
20220217,2510CZS025,2,78.29
20220217,2510CZS030,1,96.24
20220217,2510CZS030,2,79.62
20220217,2510CZS040,1,94.39
20220217,2510CZS040,2,78.1
20220217,2510CZS050,1,95.87
20220217,2510CZS050,2,77.77
20220217,2510CZS060,1,93.87
20220217,2510CZS060,2,80.08
20220217,2510CZS070,1,46.49
20220217,2510CZS070,2,40.31
20220217,3000CZE010,1,50.69
20220217,3000CZE010,2,0
20220217,3000CZE020,1,99.4
20220217,3000CZE020,2,84.35
20220217,3000CZE030,1,101.46
20220217,3000CZE030,2,85.41
20220217,3000CZS010,1,42.67
20220217,3000CZS010,2,0
20220217,3000CZS020,1,83.96
20220217,3000CZS020,2,78.89
20220217,3000CZS030,1,99.81
20220217,3000CZS030,2,83.42
20220217,3010CZE010,1,0
20220217,3010CZE010,2,0
20220217,3010CZE020,1,0
20220217,3010CZE020,2,0
20220217,3010CZE030,1,0
20220217,3010CZE030,2,0
20220217,3010CZE040,1,0
20220217,3010CZE040,2,0
20220217,3010CZE050,1,0
20220217,3010CZE050,2,0
20220217,3010CZE060,1,0
20220217,3010CZE060,2,0
20220217,3010CZE070,1,0
20220217,3010CZE070,2,0
20220217,3010CZE080,1,0
20220217,3010CZE080,2,0
20220217,3010CZE090,1,0
20220217,3010CZE090,2,0
20220217,3010CZE100,1,0
20220217,3010CZE100,2,0
20220217,3010CZS010,1,0
20220217,3010CZS010,2,0
20220217,3010CZS020,1,0
20220217,3010CZS020,2,0
20220217,3010CZS030,1,0
20220217,3010CZS030,2,0
20220217,3010CZS040,1,0
20220217,3010CZS040,2,0
20220217,3010CZS050,1,0
20220217,3010CZS050,2,0
20220217,3010CZS060,1,0
20220217,3010CZS060,2,0
20220217,3010CZS070,1,0
20220217,3010CZS070,2,0
20220217,3010CZS080,1,0
20220217,3010CZS080,2,0
20220217,3010CZS090,1,0
20220217,3010CZS090,2,0
20220217,3010CZS100,1,0
20220217,3010CZS100,2,0
20220217,4000CZE010,1,0
20220217,4000CZE010,2,0
20220217,4000CZE020,1,0
20220217,4000CZE020,2,0
20220217,4000CZS010,1,0
20220217,4000CZS010,2,0
20220217,4000CZS020,1,0
20220217,4000CZS020,2,0
20220217,4001CZE100,1,0
20220217,4001CZE100,2,0
20220217,4001CZE110,1,0
20220217,4001CZE110,2,0
20220217,4001CZE120,1,0
20220217,4001CZE120,2,0
20220217,4001CZE130,1,0
20220217,4001CZE130,2,0
20220217,4001CZE140,1,0
20220217,4001CZE140,2,0
20220217,4001CZS100,1,0
20220217,4001CZS100,2,0
20220217,4001CZS110,1,0
20220217,4001CZS110,2,0
20220217,4001CZS120,1,0
20220217,4001CZS120,2,0
20220217,4001CZS130,1,0
20220217,4001CZS130,2,0
20220217,4001CZS140,1,0
20220217,4001CZS140,2,0
20220217,4002CZE010,1,0
20220217,4002CZE010,2,0
20220217,4002CZE020,1,0
20220217,4002CZE020,2,0
20220217,4002CZS010,1,0
20220217,4002CZS010,2,0
20220217,4002CZS020,1,0
20220217,4002CZS020,2,0
20220217,4003CZE010,1,0
20220217,4003CZE010,2,0
20220217,4003CZE020,1,0
20220217,4003CZE020,2,0
20220217,4003CZE030,1,0
20220217,4003CZE030,2,0
20220217,4003CZE040,1,0
20220217,4003CZE040,2,0
20220217,4003CZE050,1,0
20220217,4003CZE050,2,0
20220217,4003CZE060,1,0
20220217,4003CZE060,2,0
20220217,4003CZS010,1,0
20220217,4003CZS010,2,0
20220217,4003CZS020,1,0
20220217,4003CZS020,2,0
20220217,4003CZS030,1,0
20220217,4003CZS030,2,0
20220217,4003CZS040,1,0
20220217,4003CZS040,2,0
20220217,4003CZS050,1,0
20220217,4003CZS050,2,0
20220217,4003CZS060,1,0
20220217,4003CZS060,2,0
20220217,4510CZE010,1,92.8
20220217,4510CZE010,2,75.94
20220217,4510CZE015,1,0
20220217,4510CZE015,2,0
20220217,4510CZE020,1,103.04
20220217,4510CZE020,2,87.28
20220217,4510CZE030,1,111.25
20220217,4510CZE030,2,96.23
20220217,4510CZE035,1,56
20220217,4510CZE035,2,48.42
20220217,4510CZE040,1,104.18
20220217,4510CZE040,2,85.16
20220217,4510CZE045,1,89.37
20220217,4510CZE045,2,77.29
20220217,4510CZE050,1,41.79
20220217,4510CZE050,2,34.79
20220217,4510CZE060,1,0
20220217,4510CZE060,2,0
20220217,4510CZE070,1,0
20220217,4510CZE070,2,0
20220217,4510CZE080,1,0
20220217,4510CZE080,2,0
20220217,4510CZS010,1,88.2
20220217,4510CZS010,2,80.94
20220217,4510CZS015,1,0
20220217,4510CZS015,2,0
20220217,4510CZS020,1,94.16
20220217,4510CZS020,2,74.88
20220217,4510CZS030,1,98.2
20220217,4510CZS030,2,78.87
20220217,4510CZS035,1,49.05
20220217,4510CZS035,2,39.3
20220217,4510CZS040,1,98.87
20220217,4510CZS040,2,80.92
20220217,4510CZS045,1,90.64
20220217,4510CZS045,2,75.43
20220217,4510CZS050,1,42.96
20220217,4510CZS050,2,35.26
20220217,4510CZS060,1,0
20220217,4510CZS060,2,0
20220217,4510CZS070,1,0
20220217,4510CZS070,2,0
20220217,4510CZS080,1,0
20220217,4510CZS080,2,0
20220217,5510CZE005,1,98.56
20220217,5510CZE005,2,82.5
20220217,5510CZE010,1,98.22
20220217,5510CZE010,2,80.1
20220217,5510CZE020,1,100.24
20220217,5510CZE020,2,76.88
20220217,5510CZE030,1,100.52
20220217,5510CZE030,2,75.98
20220217,5510CZS005,1,98.99
20220217,5510CZS005,2,81.86
20220217,5510CZS010,1,98.87
20220217,5510CZS010,2,80.58
20220217,5510CZS020,1,97.14
20220217,5510CZS020,2,78.88
20220217,5510CZS030,1,99.05
20220217,5510CZS030,2,81.67
20220217,6000CZE010,1,102
20220217,6000CZE010,2,80.01
20220217,6000CZE020,1,102.2
20220217,6000CZE020,2,82.65
20220217,6000CZE030,1,99.14
20220217,6000CZE030,2,80.45
20220217,6000CZE040,1,95.13
20220217,6000CZE040,2,80.02
20220217,6000CZE050,1,88.87
20220217,6000CZE050,2,76.52
20220217,6000CZE060,1,84.51
20220217,6000CZE060,2,73.34
20220217,6000CZE070,1,49.59
20220217,6000CZE070,2,38.88
20220217,6000CZE080,1,98.13
20220217,6000CZE080,2,79.82
20220217,6000CZE090,1,48.79
20220217,6000CZE090,2,0
20220217,6000CZS010,1,93.23
20220217,6000CZS010,2,79.58
20220217,6000CZS020,1,99.84
20220217,6000CZS020,2,83.89
20220217,6000CZS030,1,99.6
20220217,6000CZS030,2,82.14
20220217,6000CZS040,1,92.03
20220217,6000CZS040,2,80.37
20220217,6000CZS050,1,90.34
20220217,6000CZS050,2,80.43
20220217,6000CZS060,1,84.92
20220217,6000CZS060,2,75.11
20220217,6000CZS070,1,50.89
20220217,6000CZS070,2,41.69
20220217,6000CZS080,1,95.91
20220217,6000CZS080,2,80.56
20220217,6000CZS090,1,50.35
20220217,6000CZS090,2,0
20220218,0010CZE005,1,0
20220218,0010CZE005,2,0
20220218,0010CZE010,1,46.18
20220218,0010CZE010,2,39.2
20220218,0010CZE011,1,45.7
20220218,0010CZE011,2,31.01
20220218,0010CZE020,1,96.95
20220218,0010CZE020,2,88.46
20220218,0010CZE030,1,89.59
20220218,0010CZE030,2,86.13
20220218,0010CZE035,1,0
20220218,0010CZE035,2,0
20220218,0010CZE040,1,97.93
20220218,0010CZE040,2,91.68
20220218,0010CZE050,1,103.78
20220218,0010CZE050,2,84.25
20220218,0010CZE055,1,103.51
20220218,0010CZE055,2,81.5
20220218,0010CZE060,1,52.1
20220218,0010CZE060,2,42.22
20220218,0010CZE065,1,0
20220218,0010CZE065,2,0
20220218,0010CZE070,1,99.75
20220218,0010CZE070,2,79.73
20220218,0010CZE080,1,78.11
20220218,0010CZE080,2,82.6
20220218,0010CZE085,1,0
20220218,0010CZE085,2,0
20220218,0010CZE090,1,0
20220218,0010CZE090,2,0
20220218,0010CZE100,1,0
20220218,0010CZE100,2,0
20220218,0010CZE105,1,0
20220218,0010CZE105,2,0
20220218,0010CZE110,1,0
20220218,0010CZE110,2,0
20220218,0010CZE120,1,86.2
20220218,0010CZE120,2,71.84
20220218,0010CZE130,1,93.74
20220218,0010CZE130,2,79.85
20220218,0010CZE140,1,101.06
20220218,0010CZE140,2,80.17
20220218,0010CZE150,1,100.97
20220218,0010CZE150,2,78.3
20220218,0010CZE160,1,97.37
20220218,0010CZE160,2,78.78
20220218,0010CZE170,1,82.65
20220218,0010CZE170,2,74.27
20220218,0010CZE180,1,87.51
20220218,0010CZE180,2,74.51
20220218,0010CZE190,1,0
20220218,0010CZE190,2,0
20220218,0010CZE200,1,0
20220218,0010CZE200,2,0
20220218,0010CZE205,1,107.79
20220218,0010CZE205,2,83.37
20220218,0010CZE210,1,96.37
20220218,0010CZE210,2,77.81
20220218,0010CZE215,1,92.95
20220218,0010CZE215,2,75.39
20220218,0010CZE220,1,97.41
20220218,0010CZE220,2,80.28
20220218,0010CZE230,1,91.71
20220218,0010CZE230,2,80.81
20220218,0010CZE240,1,90
20220218,0010CZE240,2,77.09
20220218,0010CZE250,1,92.38
20220218,0010CZE250,2,80.56
20220218,0010CZE260,1,80.88
20220218,0010CZE260,2,68.75
20220218,0010CZE270,1,101.97
20220218,0010CZE270,2,83.93
20220218,0010CZE280,1,101.79
20220218,0010CZE280,2,84.89
20220218,0010CZE290,1,104.21
20220218,0010CZE290,2,89.66
20220218,0010CZE300,1,99.92
20220218,0010CZE300,2,87
20220218,0010CZE310,1,87.03
20220218,0010CZE310,2,80.3
20220218,0010CZE320,1,94.03
20220218,0010CZE320,2,84.07
20220218,0010CZE330,1,101.65
20220218,0010CZE330,2,89.04
20220218,0010CZE340,1,106.05
20220218,0010CZE340,2,91.25
20220218,0010CZE350,1,94.45
20220218,0010CZE350,2,81.92
20220218,0010CZE355,1,95.05
20220218,0010CZE355,2,83.82
20220218,0010CZE357,1,99.19
20220218,0010CZE357,2,87.94
20220218,0010CZE360,1,98.92
20220218,0010CZE360,2,86.21
20220218,0010CZE370,1,85.27
20220218,0010CZE370,2,81.31
20220218,0010CZE380,1,98.23
20220218,0010CZE380,2,86.91
20220218,0010CZE385,1,107.83
20220218,0010CZE385,2,99.22
20220218,0010CZE390,1,117.35
20220218,0010CZE390,2,104.06
20220218,0010CZE400,1,80.52
20220218,0010CZE400,2,77.1
20220218,0010CZE410,1,79.81
20220218,0010CZE410,2,83.26
20220218,0010CZE420,1,81.74
20220218,0010CZE420,2,86.36
20220218,0010CZE430,1,39.46
20220218,0010CZE430,2,45.67
20220218,0010CZE440,1,66.04
20220218,0010CZE440,2,74.98
20220218,0010CZE450,1,69.28
20220218,0010CZE450,2,75.33
20220218,0010CZE460,1,0
20220218,0010CZE460,2,0
20220218,0010CZE470,1,0
20220218,0010CZE470,2,0
20220218,0010CZE480,1,44.33
20220218,0010CZE480,2,43.39
20220218,0010CZE490,1,100.98
20220218,0010CZE490,2,96.83
20220218,0010CZE500,1,51.4
20220218,0010CZE500,2,49.44
20220218,0010CZE505,1,61.86
20220218,0010CZE505,2,85.23
20220218,0010CZE510,1,0
20220218,0010CZE510,2,0
20220218,0010CZE520,1,0
20220218,0010CZE520,2,0
20220218,0010CZE521,1,0
20220218,0010CZE521,2,0
20220218,0010CZE522,1,0
20220218,0010CZE522,2,0
20220218,0010CZS005,1,0
20220218,0010CZS005,2,0
20220218,0010CZS010,1,51.89
20220218,0010CZS010,2,47.63
20220218,0010CZS011,1,51.16
20220218,0010CZS011,2,47.39
20220218,0010CZS020,1,100.81
20220218,0010CZS020,2,86.5
20220218,0010CZS030,1,96.79
20220218,0010CZS030,2,79.96
20220218,0010CZS035,1,0
20220218,0010CZS035,2,0
20220218,0010CZS040,1,99.62
20220218,0010CZS040,2,88.48
20220218,0010CZS050,1,86.38
20220218,0010CZS050,2,74.95
20220218,0010CZS055,1,68.92
20220218,0010CZS055,2,81.03
20220218,0010CZS060,1,52.81
20220218,0010CZS060,2,43.85
20220218,0010CZS065,1,0
20220218,0010CZS065,2,0
20220218,0010CZS070,1,101.81
20220218,0010CZS070,2,78.96
20220218,0010CZS080,1,96.17
20220218,0010CZS080,2,85.26
20220218,0010CZS085,1,0
20220218,0010CZS085,2,0
20220218,0010CZS090,1,0
20220218,0010CZS090,2,0
20220218,0010CZS100,1,0
20220218,0010CZS100,2,0
20220218,0010CZS105,1,0
20220218,0010CZS105,2,0
20220218,0010CZS110,1,0
20220218,0010CZS110,2,0
20220218,0010CZS120,1,95.22
20220218,0010CZS120,2,78.42
20220218,0010CZS130,1,90.31
20220218,0010CZS130,2,75.3
20220218,0010CZS140,1,98.09
20220218,0010CZS140,2,80.07
20220218,0010CZS150,1,98.18
20220218,0010CZS150,2,80.84
20220218,0010CZS160,1,95.5
20220218,0010CZS160,2,80.95
20220218,0010CZS170,1,84.5
20220218,0010CZS170,2,74.15
20220218,0010CZS180,1,91.51
