일련번호,통행불편지역 이름,구분코드,조사일자,비고,시군구코드
1.14701E+12,목동 406-102 상,3,20180725, ,11470
1.14701E+12,목동 406-107 상,1,20180725, ,11470
1.14701E+12,목동 788-6 우,2,20180725, ,11470
1.14701E+12,목동 787-1 상,2,20180725, ,11470
1.14701E+12,목동 784-23 상,3,20180725, ,11470
1.14701E+12,목동 784-15 상,3,20180725, ,11470
1.14701E+12,목동 786-7 우,2,20180725, ,11470
1.14701E+12,목동 786-9 상,1,20180725,도로 끝에 계단(1147010200051)으로 차량,11470
1.14701E+12,목동 779-18 좌,2,20180725, ,11470
1.14701E+12,목동 779-15 좌,1,20180725,도로 끝에 계단(1147010200057)으로 차량,11470
1.14701E+12,목동 779-1 상,2,20180725, ,11470
1.14701E+12,목동 760-21 우,3,20180725, ,11470
1.14701E+12,목동 761-3 우,3,20180725, ,11470
165,봉천동 635-660번지 막다른 도로,3,20180605, ,11620
311,봉천동 635-435번지 일대 막다른도로,3,20180605, ,11620
164,봉천동 635-453번지 일대 소방도로(불가,1,20180605, ,11620
100,봉천동 635-408번지 일대 소방도로(불가,1,20180605, ,11620
162,봉천동 635-387번지 일대 막다른도로,3,20180605, ,11620
525,신림동 산4-5번지 앞 옹벽,4,20180605, ,11620
524,봉천동 1532-13번지 일대 막다른도로,3,20180605, ,11620
523,봉천동 1532-4번지 일대 막다른도로,3,20180605, ,11620
522,봉천동 1529-44번지 일대 소방도로(불가,1,20180605, ,11620
520,봉천동 1529-7번지 일대 막다른도로,3,20180605, ,11620
519,봉천동 1526-38번지 소방도로(불가),1,20180605, ,11620
518,봉천동 1536-7번지 일대 막다른도로,3,20180605, ,11620
517,봉천동 1535-47번지 일대 소방도로(불가,1,20180605, ,11620
516,봉천동 1535-62번지 일대 소방도로(불가,1,20180605, ,11620
515,봉천동 1554-43번지 일대 막다른도로,3,20180605, ,11620
10686,면목동 428-40 오른쪽 도로,3,20191001, ,11260
10726,면목동 458-95 오른쪽 도로,3,20191001, ,11260
10725,면목동 458-2 오른쪽 도로,2,20191001, ,11260
10724,면목동 458-20 오른쪽 도로,2,20191001, ,11260
10723,면목동 458-18 오른쪽 도로,3,20191001, ,11260
10727,면목동 458-63 오른쪽 도로,3,20191001, ,11260
10728,면목동 458-56 오른쪽 도로,3,20191001, ,11260
10721,면목동 455-32 오른쪽 도로,3,20191001, ,11260
10687,면목동 430-15 오른쪽 도로,3,20191001, ,11260
10690,면목동 430-25 오른쪽 도로,3,20191001, ,11260
10719,면목동 455-10 오른쪽 도로,3,20191001, ,11260
10722,면목동 455-25 오른쪽 도로,3,20191001, ,11260
10720,면목동 455-17 오른쪽 도로,3,20191001, ,11260
10713,면목동 454-43 오른쪽 도로,3,20191001, ,11260
10688,면목동 430-8 오른쪽 도로,2,20191001, ,11260
10691,면목동 436-18 오른쪽 도로,3,20191001, ,11260
10692,면목동 436-23 오른쪽 도로,3,20191001, ,11260
87386,화곡동 73-86 도로,4,20191108, ,11500
8668,공항동 66-8 옆 막다른도로,3,20191028, ,11500
86666,공항동 66-66 옆 막다른도로,3,20191028, ,11500
86655,공항동 66-55 옆 막다른도로,3,20191028, ,11500
86728,공항동 67-28 옆 차량통행불가도로,1,20191028, ,11500
10086,성수동2가 489 옆골목,3,20191001,막다른골목,11200
10106,성수동2가 658-2 옆골목,3,20191001,막다른골목,11200
10020,성수동2가 269-200 옆골목,1,20191107,차량통행불가,11200
10058,성수동2가 328-76 옆골목,1,20191107,차량통행불가,11200
211,성북동 15-97 왼쪽,3,20191126, ,11290
212,성북동 13-31 위쪽,3,20191126, ,11290
4,안암동5가 159-2 왼,2,20191126, ,11290
219,성북동 310-6 위쪽,1,20191126, ,11290
209,성북동 15-92 왼쪽,3,20191126, ,11290
787,신림동 1582-7번지 일대 소방도로(불가),1,20180605, ,11620
785,신림동 1580-20번지 일대 소방도로(불가,1,20180605, ,11620
776,신림동 1475-39번지 일대 막다른도로,3,20180605, ,11620
778,신림동 1476-45번지 일대 소방도로(불가,1,20180605, ,11620
777,신림동 1475-11번지 일대 막다른도로,3,20180605, ,11620
779,신림동 1568-21번지 일대 막다른도로,3,20180605, ,11620
780_1,신림동 1566-37번지 일대 막다른도로,3,20180605, ,11620
781,신림동 1566-6번지 일대 소방도로(불가),1,20180605, ,11620
782,신림동 1567-12번지 일대 막다른도로,3,20180605, ,11620
784,신림동 1567-19번지 일대 막다른도로,3,20180605, ,11620
775,신림동 1478-4번지 일대 소방도로(불가),1,20180605, ,11620
599_1,신림동 520-7번지 일대 소방도로(불가),1,20180605, ,11620
565_1,신림동 531-30번지 막다른도로,3,20180605, ,11620
564_1,신림동 532-20번지 일대 막다른도로,3,20180605, ,11620
595_1,신림동 534-22번지 일대 막다른도로,3,20180605, ,11620
597_1,신림동 535-20번지 소방도로(불가),1,20180605, ,11620
596_1,신림동 549-7번지 일대 막다른도로,3,20180605, ,11620
594_1,신림동 550-11번지 일대 막다른도로,3,20180605, ,11620
593_1,신림동 550-21번지 일대 소방도로(불가),1,20180605, ,11620
592_1,신림동 551-37번지 일대 막다른도로,3,20180605, ,11620
591_1,신림동 551-42번지 일대 막다른도로,3,20180605, ,11620
590_1,신림동 551-27번지 일대 소방도로(불가),1,20180605, ,11620
582_1,신림동 563-17번지 막다른도로,3,20180605, ,11620
575,신림동 560-11번지 일대 막다른도로,3,20180605, ,11620
580_1,신림동 547-24번지 일대 막다른도로,3,20180605, ,11620
581_1,신림동 563-12번지 일대 막다른도로,3,20180605, ,11620
567,신림동 565-15번지 일대 막다른도로,3,20180605, ,11620
565,신림동 570-31번지 막다른도로,3,20180605, ,11620
566,봉천동 570-12번지 막다른도로,3,20180605, ,11620
563,신림동 1658-25번지 막다른도로,3,20180605, ,11620
561,신림동 1656-7번지 막다른도로,3,20180605, ,11620
560,신림동 1659-42번지 막다른도로,3,20180605, ,11620
589_1,신림동 542-12번지 소방도로(불가),1,20180605, ,11620
576,신림동 561-12번지 일대 막다른도로,3,20180605, ,11620
577,신림동 546-18번지 일대 막다른도로,3,20180605, ,11620
579_1,신림동 547-17번지 일대 막다른도로,3,20180605, ,11620
578,신림동 546-11번지 일대 막다른도로,3,20180605, ,11620
587_1,신림동 544-19번지 일대 막다른도로,3,20180605, ,11620
588_1,신림동 544-22번지 일대 막다른도로,3,20180605, ,11620
586_1,신림동 564-49번지 일대 막다른도로,3,20180605, ,11620
585_1,신림동 564-40번지 일대 소방도로(불가),1,20180605, ,11620
774,신림동 1478-15번지 일대 소방도로(불가,1,20180605, ,11620
773,신림동 1478-27번지 소방도로(불가),1,20180605, ,11620
706,신림동 1442-26번지 일대 막다른도로,3,20180605, ,11620
744,신림동 1413-8번지 일대 소방도로(불가),1,20180605, ,11620
751,신림동 1414-2번지 막다른도로,3,20180605, ,11620
742,신림동 1414-29번지 일대 소방도로(불가,1,20180605, ,11620
740,신림동 1419-9번지 일대 막다른도로,3,20180605, ,11620
741,신림동 1420-18번지 일대 막다른도로,3,20180605, ,11620
738,신림동 1416-13번지 일대 소방도로(불가,1,20180605, ,11620
736,신림동 1423-23번지 일대 막다른도로,3,20180605, ,11620
737,신림동 1419-12번지 일대 막다른도로,3,20180605, ,11620
90,봉천동 457-217번지 일대 소방도로(불가,1,20180605, ,11620
89,봉천동 458-26번지 일대 소방도로 불가,1,20180605, ,11620
88,봉천동 457-165번일 일대 막다른도로,3,20180605, ,11620
87,봉천동 457-141번지 일대 소방도로(불가,1,20180605, ,11620
10176,면목동 91-19 오른쪽 도로,3,20191001, ,11260
10177,면목동 91-10 오른쪽 도로,3,20191001, ,11260
10193,면목동 1289 오른쪽 도로,3,20191001, ,11260
10178,면목동 91-4 왼쪽 도로,3,20191001, ,11260
83,봉천동 1519-8번지 일대 소방도로(불가),1,20180605, ,11620
62,봉천동 37-64번지 일대 소방도로(일대),1,20180605, ,11620
45,봉천동 728-117번지 일대 소방도로(불가,1,20180605, ,11620
1.14701E+12,신정동 127-2 좌,1,20180725, ,11470
1.14701E+12,신월동 98-28 좌,3,20180725, ,11470
1.14701E+12,목동 324-23 좌,3,20180725, ,11470
1.14701E+12,신정동 1208-5 좌,3,20180725, ,11470
1.14701E+12,신정동 119-56 우,1,20180725, ,11470
1.14701E+12,목동 789-17 좌,3,20180725, ,11470
1.14701E+12,신월동 154-10 좌,3,20180725, ,11470
1.14701E+12,신정동 1190-16 좌,1,20180725,도로 끝에 계단(1147010100037)으로 차량,11470
1.14701E+12,신정동 986-11 좌,3,20180725, ,11470
1.14701E+12,신정동 923-15 우,2,20180725, ,11470
1.14701E+12,신정동 923-11 좌,1,20180725,도로 끝에 계단(1147010100009)으로 차량,11470
1.14701E+12,신정동 923-7 우,2,20180725, ,11470
1.14701E+12,신정동 927-46 상,3,20180725, ,11470
1.14701E+12,신정동 927-6 좌,3,20180725, ,11470
1.14701E+12,신정동 940-45 상,3,20180725, ,11470
1.14701E+12,신정동 940-35 좌,3,20180725, ,11470
71,봉천동 41-750번지 일대 막다른도로,3,20180605, ,11620
31,봉천동 41-279번지 일대 막다른도로,3,20180605, ,11620
70,봉천동 50-38번지 일대 막다른도로,3,20180605, ,11620
69,봉천동 50-31번지 일대 막다른도로,3,20180605, ,11620
68,봉천동 50-33번지 일대 소방도로(불가),1,20180605, ,11620
1.161E+11,창천동 5-70 막다른길,3,20190824,1.14101E+18,11410
1.161E+11,창천동 5-78 막다른길,3,20190824,1.14101E+18,11410
1.16101E+11,창천동 114-13 막다른길,3,20190822,1.14101E+18,11410
1.161E+11,창천동 4-66 막다른길,3,20190822,1.14101E+18,11410
10988,면목동 385-14 오른쪽 도로,3,20191001, ,11260
10989,면목동 385-8 오른쪽 도로,3,20191001, ,11260
10990,면목동 385-7 오른쪽 도로,3,20191001, ,11260
10983,면목동 384-8 오른쪽 도로,3,20191001, ,11260
10985,면목동 384-42 오른쪽 도로,3,20191001, ,11260
10986,면목동 384-47 오른쪽 도로,3,20191001, ,11260
10982,면목동 384-12 오른쪽 도로,3,20191001, ,11260
514,봉천동 1550-17번지 일대 막다른도로,3,20180605, ,11620
513,봉천동 1550-14번지 일대 막다른도로,3,20180605, ,11620
382,봉천동 1620-49번지 막다른도로,3,20180605, ,11620
381,봉천동 1620-11번지 막다른도로,3,20180605, ,11620
379,봉천동 1662-39번지 일대 막다른도로,3,20180605, ,11620
377,봉천동 206-6번지 일대 막다른도로,3,20180605, ,11620
378,봉천동 1629-10번지 일대 막다른도로,3,20180605, ,11620
376,봉천동 196-242번지 소방도로(불가),1,20180605, ,11620
375,봉천동 195-14번지 일대 막다른도로,3,20180605, ,11620
374,봉천동 195-29번지 일대 막다른도로,3,20180605, ,11620
371,봉천동 1633-37번지 막다른도로,3,20180605, ,11620
372,봉천동 1633-36번지 막다른도로,3,20180605, ,11620
373,봉천동 1633-6번지 막다른도로,3,20180605, ,11620
370,봉천동 1658-13번지 일대 막다른도로,3,20180605, ,11620
369,봉천동 179-44번지 막다른도로,3,20180605, ,11620
368,봉천동 179-28번지 일대 소방도로(불가),1,20180605, ,11620
367,봉천동 180-494번지 일대 막다른도로,3,20180605, ,11620
366,봉천동 179-25번지 일대 소방도로(불가),1,20180605, ,11620
1.14701E+12,목동 324-32 좌,3,20180725, ,11470
1.14701E+12,목동 657-19 상,3,20180725, ,11470
1.14701E+12,목동 523-23 상,3,20180725, ,11470
1.14701E+12,목동 523-45 우,1,20180725,도로 끝에 계단(1147010200015)으로 차량,11470
1.14701E+12,목동 523-29 좌,2,20180725, ,11470
1.14701E+12,목동 523-40 우,2,20180725, ,11470
1.14701E+12,목동 523-48 우,1,20180725,도로 끝에 계단(1147010200014)으로 차량,11470
1.14701E+12,목동 525-7 상,1,20180725,도로 끝에 계단(1147010200011)으로 차량,11470
1.14701E+12,목동 525-19 상,2,20180725, ,11470
1.14701E+12,목동 526-32 좌,3,20180725, ,11470
1.14701E+12,목동 514-12 좌,3,20180725, ,11470
1.14701E+12,목동 513-11 우,2,20180725, ,11470
1.14701E+12,목동 619-14 우,3,20180725, ,11470
1.14701E+12,목동 618-9 우,3,20180725, ,11470
1.14701E+12,목동 618-5 좌,2,20180725, ,11470
1.14701E+12,목동 618-14 좌,1,20180725,도로 끝에 계단(1147010200002)으로 차량,11470
1.4701E+11,목동 618-16 좌,2,20180725, ,11470
1.14701E+12,목동 607-36 좌,3,20180725, ,11470
1.14701E+12,목동 618-13 좌,1,20180725,도로 끝에 계단(1147010200004)으로 차량,11470
1.14701E+12,신정동 1190-10 상,2,20180725, ,11470
1.14701E+12,신정동 1208-24 좌,3,20180725, ,11470
1.14701E+12,신정동 1208-17 좌,3,20180725, ,11470
1.14701E+12,신정동 1051-8 좌,3,20180725, ,11470
1.14701E+12,신정동 1160-14 좌,3,20180725, ,11470
1.14701E+12,신정동 1160-22 좌,3,20180725, ,11470
1.14701E+12,신정동 1155-37 좌,3,20180725, ,11470
1.14701E+12,신정동 1153-14 좌,3,20180725, ,11470
1.14701E+12,신정동 1150-51 좌,2,20180725, ,11470
1.14701E+12,신정동 1154-12 상,3,20180725, ,11470
1.14701E+12,신정동 1150-53 상,3,20180725, ,11470
1.14701E+12,신정동 1150-14 좌,3,20180725, ,11470
1.14701E+12,신정동 1153-20 좌,2,20180725, ,11470
1.14701E+12,신정동 1153-25 좌,1,20180725,도로 끝에 계단(1147010100050)으로 차량,11470
1.14701E+12,신정동 1152-21 좌,2,20180725, ,11470
1,안암동5가 9 왼,3,20191126, ,11290
13,안암동5가 101-3,3,20191126, ,11290
5,안암동5가 12-111 왼쪽,3,20191126, ,11290
6,안암동5가 12-29,3,20191126, ,11290
8,안암동5가 15-2 왼쪽,3,20191126, ,11290
9,안암동5가 15-73 오른쪽,3,20191126, ,11290
10,안암동5가 15-3 오른쪽,3,20191126, ,11290
11,안암동5가 15-65 오른쪽,3,20191126, ,11290
40012,묵동 57-15 오른쪽 도로,3,20191001, ,11260
40013,묵동 57-13 오른쪽 도로,3,20191001, ,11260
40014,묵동 63-29 오른쪽 도로,3,20191001, ,11260
40016,묵동 172-15 오른쪽 도로,3,20191001, ,11260
20127,상봉동 102-14 오른쪽 도로,3,20191001, ,11260
20132,상봉동 107-33 오른쪽 도로,3,20191001, ,11260
20133,상봉동 104-40 오른쪽 도로,3,20191001, ,11260
20135,상봉동 104-49 오른쪽 도로,3,20191001, ,11260
20158,상봉동 105-32 오른쪽 도로,3,20191001, ,11260
20159,상봉동 105-25 오른쪽 도로,3,20191001, ,11260
20157,상봉동 105-85 오른쪽 도로,3,20191001, ,11260
20156,상봉동 105-93 오른쪽 도로,3,20191001, ,11260
20153,상봉동 87-15 오른쪽 도로,3,20191001, ,11260
20152,상봉동 87-17 오른쪽 도로,3,20191001, ,11260
20134,상봉동 104-12 오른쪽 도로,1,20191001, ,11260
20136,상봉동 90-31 오른쪽 도로,3,20191001, ,11260
20137,상봉동 90-24 오른쪽 도로,3,20191001, ,11260
20139,상봉동 90-58 오른쪽 도로,1,20191001, ,11260
20140,상봉동 90-49 오른쪽 도로,3,20191001, ,11260
20142,상봉동 89-31 오른쪽 도로,3,20191001, ,11260
20141,상봉동 89-41 오른쪽 도로,3,20191001, ,11260
20144,상봉동 88-76 오른쪽 도로,3,20191001, ,11260
20143,상봉동 88-72 오른쪽 도로,3,20191001, ,11260
20147,상봉동 88-47 오른쪽 도로,3,20191001, ,11260
40078,묵동 244-140 오른쪽 도로,1,20191001, ,11260
40080,묵동 244-96 오른쪽 도로,3,20191001, ,11260
40082,묵동 245-69 오른쪽 도로,3,20191001, ,11260
734,신림동 1425-29번지 일대 막다른도로,3,20180605, ,11620
735,신림동 1425-17번지 일대 막다른도로,3,20180605, ,11620
733,신림동 1428-14번지 일대 소방도로(불가,1,20180605, ,11620
731,신림동 1432-26번지 일대 막다른도로,3,20180605, ,11620
732,신림동 1431-36번지 일대 막다른도로,3,20180605, ,11620
729,신림동 1430-50번지 일대 막다른도로,3,20180605, ,11620
730,신림동 1430-44번지 일대 막다른도로,3,20180605, ,11620
727,신림동 1430-24번지 일대 막다른도로,3,20180605, ,11620
728,신림동 1430-20번지 일대 막다른도로,3,20180605, ,11620
726,신림동 1429-19번지 일대 막다른도로,3,20180605, ,11620
725,신림동 1429-49번지 일대 막다른도로,3,20180605, ,11620
724,신림동 1429-49번지 일대 막다른도로,3,20180605, ,11620
723,신림동 1429-80번지 일대 막다른도로,3,20180605, ,11620
722,신림동 1433-50번지 막다른도로,3,20180605, ,11620
721,신림동 1435-21번지 일대 막다른도로,3,20180605, ,11620
720,신림동 1437-5번지 일대 소방도로(불가),1,20180605, ,11620
719,신림동 1437-19번지 일대 막다른도로,3,20180605, ,11620
718,신림동 1438-26번지 막다른도로,3,20180605, ,11620
717,신림동 1438-20번지 일대 막다른도로,3,20180605, ,11620
714,신림동 1439-14번지 일대 막다른도로,3,20180605, ,11620
715,신림동 1439-9번지 막다른도로,3,20180605, ,11620
716,신림동 1439-32번지 막다른도로,3,20180605, ,11620
713,신림동 1440-11번지 일대 막다른도로,3,20180605, ,11620
711,신림동 1440-35번지 일대 막다른도로,3,20180605, ,11620
636,신림동 506-24번지 일대 막다른도로,3,20180605, ,11620
641,신림동 489-26번지 막다른도로,3,20180605, ,11620
639,신림동 491-22번지 막다른도로,3,20180605, ,11620
640,신림동 469-24번지 일대 막다른도로,3,20180605, ,11620
635,신림동 505-22번지 일대 막다른도로,3,20180605, ,11620
634,신림동 505-11번지 일대 막다른도로,3,20180605, ,11620
633,신림동 510-25번지 막다른도로,3,20180605, ,11620
632,신림동 510-32번지 일대 막다른도로,3,20180605, ,11620
631,신림동 511-3번지 일대 막다른도로,3,20180605, ,11620
630,신림동 511-23번지 일대 막다른도로,3,20180605, ,11620
629,신림동 511-29번지 일대 막다른도로,3,20180605, ,11620
628,신림동 524-16번지 막다른도로,3,20180605, ,11620
627,신림동 524-36번지 일대 막다른도로,3,20180605, ,11620
625,신림동 524-4번지 일대 막다른도로,3,20180605, ,11620
624,신림동 513-5번지 일대 막다른도로,3,20180605, ,11620
611,신림동 458-34번지 막다른도로,3,20180605, ,11620
610,신림동 459-27번지 막다른도로,3,20180605, ,11620
613,신림동 459-11번지 일대 막다른도로,3,20180605, ,11620
612,신림동 459-13번지 일대 막다른도로,3,20180605, ,11620
609,신림동 458-19번지 일대 막다른도로,3,20180605, ,11620
608,신림동 457-22번지 일대 막다른도로,3,20180605, ,11620
605,신림동 474-6번지 일대 막다른도로,3,20180605, ,11620
623,신림동 462-21번지 일대 막다른도로,3,20180605, ,11620
622,신림동 462-30번지 일대 막다른도로,3,20180605, ,11620
584,신림동 564-32번지 막다른도로,3,20180605, ,11620
583,신림동 563-88번지 일대 막다른도로,3,20180605, ,11620
574,신림동 568-34번지 막다른도로,3,20180605, ,11620
573,신림동 568-6번지 일대 막다른도로,3,20180605, ,11620
572,신림동 568-39번지 막다른도로,3,20180605, ,11620
571,신림동 568-18번지 일대 막다른도로,3,20180605, ,11620
570,신림동 569-42번지 소방도로(불가),1,20180605, ,11620
569_1,신림동 569-30번지 일대 막다른도로,3,20180605, ,11620
10981,면목동 384-14 오른쪽 도로,3,20191001, ,11260
10980,면목동 384-16 오른쪽 도로,3,20191001, ,11260
10979,면목동 384-18 오른쪽 도로,3,20191001, ,11260
10978,면목동 384-19 오른쪽 도로,3,20191001, ,11260
10873,면목동 622-2 오른쪽 도로,3,20191001, ,11260
10923,면목동 345-45 오른쪽 도로,3,20191001, ,11260
10966,천호동 18-31 북측 막다른 도로,3,20191118, ,11740
10965,천호동 36-15 막다른 도로,3,20191118, ,11740
10964,천호동 37-30 동측 막다른 도로,3,20191118, ,11740
10963,천호동 37-16 동측 막다른 도로,3,20191118, ,11740
10962,천호동 37-12 서측 막다른 도로,3,20191118, ,11740
10961,천호동 229-13 막다른 도로,3,20191118, ,11740
10959,천호동 222-6 북측 도로,3,20191118, ,11740
35916,화곡동 59-16 옆 막다른도로,3,20190930,화곡본동,11500
3584,화곡동 58-4,3,20190930,화곡본동,11500
35565,화곡동 55-65 옆 막다른도로,3,20190930,화곡본동,11500
35525,화곡동 55-25 옆 막다른도로,3,20190930,화곡본동,11500
3105434,화곡동 105-434 옆 계단도로,2,20190930,화곡본동,11500
3102349,화곡동 102-349 옆 계단도로,2,20190930,화곡본동,11500
361178,화곡동 61-178 옆 계단도로,2,20190930,화곡본동,11500
361104,화곡동 61-104 옆 계단도로,2,20190930,화곡본동,11500
356693,화곡동 56-693 옆 계단도로,2,20190930,화곡본동,11500
39884,화곡동 98-84 옆 차량통행불가도로,1,20190930,화곡본동,11500
356573,화곡동 56-573 계단도로,2,20190930,화곡본동,11500
356102,화곡동 56-102 북쪽도로,3,20190930,화곡본동,11500
356679,화곡동 56-679 북쪽도로,3,20190930,화곡본동,11500
356256,화곡동 56-256 북쪽도로,3,20190930,화곡본동,11500
350123,화곡동 50-123 도로,3,20190930,화곡본동,11500
3108822,화곡동 1088-22 도로,3,20190826,화곡3동,11500
392840,화곡동 928-40,1,20190812,화곡1동,11500
393518,화곡동 935-18 도로,1,20190812,화곡1동,11500
393634,화곡동 936-34 도로,3,20190812,화곡1동,11500
391538,화곡동 915-38 도로,3,20190812,화곡1동,11500
10189,면목동 88-27 오른쪽 도로,3,20191001, ,11260
10188,면목동 88-49 오른쪽 도로,3,20191001, ,11260
10184,면목동 92-15 오른쪽 도로,3,20191001, ,11260
10183,면목동 92-54 오른쪽 도로,3,20191001, ,11260
10181,면목동 92-45 오른쪽 도로,3,20191001, ,11260
10180,면목동 92-40 오른쪽 도로,3,20191001, ,11260
10182,면목동 92-50 오른쪽 도로,2,20191001, ,11260
10265,면목동 103-13 오른쪽 도로,3,20191001, ,11260
10264,면목동 103-2 오른쪽 도로,3,20191001, ,11260
1.14701E+12,신정동 1149-17 좌,3,20180725, ,11470
1.14701E+12,신정동 1052-40 좌,3,20180725, ,11470
1.14701E+12,신정동 276(신정동 325-8 건너편 계단),2,20180725, ,11470
1.14701E+12,신정동 202-10 상,3,20180725, ,11470
1.14701E+12,신정동 210-15 우,3,20180725, ,11470
1.14701E+12,신정동 171-27 좌,3,20180725, ,11470
1.14701E+12,신정동 144-64 좌,3,20180725, ,11470
1.14701E+12,신정동 89-106 우,3,20180725, ,11470
1.14701E+12,신정동 89-35 우,3,20180725, ,11470
1.14701E+12,신정동 127-55 우,3,20180725, ,11470
1.14701E+12,신정동 127-61 우,3,20180725, ,11470
1.14701E+12,신정동 127-29 우,3,20180725, ,11470
1.14701E+12,신정동 127-22 우,3,20180725, ,11470
60031,신내동 455-9 오른쪽 도로,3,20191001, ,11260
1.14701E+12,신정동 1049-27 좌,3,20180725, ,11470
1.14701E+12,신정동 1049-19 좌,3,20180725, ,11470
1.14701E+12,신정동 1049-8 좌,3,20180725, ,11470
1.14701E+12,신정동 1192-10 상,3,20180725, ,11470
1.14701E+12,신정동 1159-30 상,3,20180725, ,11470
1.14701E+12,신정동 948-7 상,3,20180725, ,11470
1.14701E+12,신정동 945-15 상,3,20180725, ,11470
1.14701E+12,신정동 940-28 좌,1,20180725,도로 끝에 계단(1147010100003)으로 차량,11470
1.14701E+12,목동 406-120 상,3,20180725, ,11470
1.14701E+12,신정동 895-44 좌,3,20180725, ,11470
1.14701E+12,신정동 990-10 상,3,20180725, ,11470
1.14701E+12,신정동 1001 좌,1,20180725, ,11470
1.14701E+12,신정동 986-16 좌,3,20180725, ,11470
365,봉천동 179-22번지 일대 소방도로(불가),1,20180605, ,11620
364,봉천동 179-11번지 일대 막다른도로,3,20180605, ,11620
363,봉천동 1635-26번지 막다른도로,3,20180605, ,11620
362,봉천동 1635-7번지 막다른도로,3,20180605, ,11620
361,봉천동 1657-22번지 막다른도로,3,20180605, ,11620
360,봉천동 1657-23번지 막다른도로,3,20180605, ,11620
346,봉천동 1641-34번지 일대 막다른도로,3,20180605, ,11620
344,봉천동 1641-27번지 일대 막다른도로,3,20180605, ,11620
343,봉천동 1643-12번지 일대 막다른도로,3,20180605, ,11620
359,봉천동 1639-16번지 일대 막다른도로,3,20180605, ,11620
358,봉천동 169-18번지 일대 막다른도로,3,20180605, ,11620
357,봉천동 1639-18번지 일대 막다른도로,3,20180605, ,11620
356,봉천동 1639-19번지 일대 막다른도로,3,20180605, ,11620
355,봉천동 1639-36번지 소방도로(불가),1,20180605, ,11620
354,봉천동 1638-26번지 소방도로(불가),1,20180605, ,11620
322,봉천동 1692-15번지 일대 막다른도로,3,20180605, ,11620
321,봉천동 1692-4번지 일대 막다른 도로,3,20180605, ,11620
320,봉천동 1690-152번지 일대 막다른도로,3,20180605, ,11620
319,봉천동 1690-144번지 막다른도로,3,20180605, ,11620
318,봉천동 1687-32번지 일대 막다른 도로,3,20180605, ,11620
40083,묵동 247-126 오른쪽 도로,3,20191001, ,11260
40084,묵동 247-113 오른쪽 도로,3,20191001, ,11260
30169,중화동 326-78 오른쪽 도로,3,20191001, ,11260
30167,중화동 326-113 오른쪽 도로,3,20191001, ,11260
30170,중화동 326-63 오른쪽 도로,3,20191001, ,11260
30163,중화동 323-108 오른쪽 도로,3,20191001, ,11260
30162,중화동 323-118 오른쪽 도로,1,20191001, ,11260
114091,마찬덩 330-13앞 막다른도로,3,20190918, ,11710
114090,마천동 323-215앞 막다른도로,3,20190918, ,11710
114089,마천동 326-6앞 막다른도로,3,20190918, ,11710
114088,마천동 326-15앞 차량통행불가,1,20190918, ,11710
20043,상봉동 38-11 오른쪽 도로,3,20191001, ,11260
30134,중화동 298-21 오른쪽 도로,3,20191001, ,11260
50189,망우동 529-14 오른쪽 도로,3,20191001, ,11260
50207,망우동 456-2 오른쪽 도로,3,20191001, ,11260
10006,면목동 186-97 오른쪽 도로,3,20191001, ,11260
50048,망우동 509-69 오른쪽 도로,3,20191001, ,11260
50018,망우동 491-54 오른쪽 도로,1,20191001, ,11260
50115,망우동 405-13 오른쪽 도로,3,20191001, ,11260
50082,망우동 152-29 오른쪽 도로,3,20191001, ,11260
50160,망우동 351-2 오른쪽 도로,3,20191001, ,11260
50136,망우동 357-26 오른쪽 도로,3,20191001, ,11260
10886,면목동 653-13 오른쪽 도로,1,20191001, ,11260
10885,면목동 651-39 오른쪽 도로,3,20191001, ,11260
10882,면목동 648-30 오른쪽 도로,3,20191001, ,11260
10824,면목동 637-10 오른쪽 도로,3,20191001, ,11260
10883,면목동 648-4 오른쪽 도로,1,20191001, ,11260
10823,면목동 647-15 오른쪽 도로,3,20191001, ,11260
10889,면목동 652-42 오른쪽 도로,3,20191001, ,11260
10888,면목동 652-37 오른쪽 도로,3,20191001, ,11260
10887,면목동 652-11 오른쪽 도로,3,20191001, ,11260
10891,면목동 652-16 오른쪽 도로,3,20191001, ,11260
10890,면목동 652-31 오른쪽 도로,3,20191001, ,11260
10893,면목동 657-41 오른쪽 도로,3,20191001, ,11260
10892,면목동 657-67 오른쪽 도로,3,20191001, ,11260
10940,면목동 657-50 오른쪽 도로,1,20191001, ,11260
3107038,화곡동 1070-38 도로,3,20190812,화곡1동,11500
378729,화곡동 787-29 도로,3,20190902,화곡4동,11500
378728,화곡동 787-28 도로,3,20190902,화곡4동,11500
562_1,신림동 1652-26번지 막다른도로,3,20180605, ,11620
564,신림동 1658-27번지 막다른도로,3,20180605, ,11620
562,신림동 1658-26번지 막다른도로,3,20180605, ,11620
559,신림동 1657-54번지 일대 막다른도로,3,20180605, ,11620
554,신림동 1657-21번지 일대 소방도로(불가,1,20180605, ,11620
557,신림동 1659-14번지 일대 소방도로(불가,1,20180605, ,11620
553,신림동 1657-51번지 막다른도로,3,20180605, ,11620
552,신림동 1657-31번지 일대 막다른도로,3,20180605, ,11620
556,신림동 1659-44번지 막다른도로,3,20180605, ,11620
555,신림동 1659-45번지 일대 막다른도로,3,20180605, ,11620
