sido_code,sigungu_code,emd_code,week_type,velocity_CG_AVRG,시도,시군구
31,31191,3119111,weekday,20.42,경기도,용인시 처인구
31,31042,3104256,weekday,17.32,경기도,안양시 동안구
31,31023,3102368,weekday,25.2,경기도,성남시 분당구
31,31012,3101255,weekday,15.94,경기도,수원시 권선구
31,31210,3121052,weekday,20.25,경기도,이천시
31,31240,3124012,weekday,21.91,경기도,화성시
31,31050,3105084,weekday,14.78,경기도,부천시
31,31030,3103067,weekday,18.88,경기도,의정부시
31,31350,3135031,weekday,25.49,경기도,연천군
31,31070,3107031,weekday,21.7,경기도,평택시
31,31023,3102376,weekday,21.4,경기도,성남시 분당구
31,31180,3118062,weekday,14.41,경기도,하남시
31,31220,3122032,weekday,31.86,경기도,안성시
31,31023,3102360,weekday,15.88,경기도,성남시 분당구
31,31250,3125053,weekday,19.34,경기도,광주시
31,31130,3113014,weekday,22.75,경기도,남양주시
31,31101,3110153,weekday,17.25,경기도,고양시 덕양구
31,31250,3125035,weekday,30.29,경기도,광주시
31,31014,3101452,weekday,13.34,경기도,수원시 영통구
31,31120,3112051,weekday,20.6,경기도,구리시
31,31110,3111055,weekday,18.94,경기도,과천시
31,31193,3119352,weekday,14.63,경기도,용인시 수지구
31,31101,3110162,weekday,14.81,경기도,고양시 덕양구
31,31130,3113058,weekday,17.43,경기도,남양주시
31,31160,3116051,weekday,15.64,경기도,군포시
31,31150,3115063,weekday,16.54,경기도,시흥시
31,31280,3128031,weekday,26.71,경기도,여주시
31,31030,3103061,weekday,16.81,경기도,의정부시
31,31101,3110152,weekday,23.5,경기도,고양시 덕양구
31,31280,3128036,weekday,34.2,경기도,여주시
31,31150,3115071,weekday,16.63,경기도,시흥시
31,31030,3103055,weekday,17.56,경기도,의정부시
31,31240,3124057,weekday,19.8,경기도,화성시
31,31240,3124064,weekday,13.78,경기도,화성시
31,31120,3112058,weekday,20.02,경기도,구리시
31,31370,3137035,weekday,42.33,경기도,가평군
31,31140,3114056,weekday,20.26,경기도,오산시
31,31021,3102154,weekday,21.06,경기도,성남시 수정구
31,31260,3126031,weekday,22.05,경기도,양주시
31,31023,3102362,weekday,13.67,경기도,성남시 분당구
31,31023,3102374,weekday,19.82,경기도,성남시 분당구
31,31011,3101160,weekday,15.92,경기도,수원시 장안구
31,31130,3113013,weekday,21.67,경기도,남양주시
31,31220,3122031,weekday,24.62,경기도,안성시
31,31042,3104252,weekday,16.9,경기도,안양시 동안구
31,31014,3101463,weekday,17.06,경기도,수원시 영통구
31,31220,3122034,weekday,24.74,경기도,안성시
31,31013,3101356,weekday,15.57,경기도,수원시 팔달구
31,31012,3101265,weekday,17.02,경기도,수원시 권선구
31,31060,3106068,weekday,18.84,경기도,광명시
31,31150,3115069,weekday,21.94,경기도,시흥시
31,31220,3122053,weekday,17.95,경기도,안성시
31,31350,3135033,weekday,26.34,경기도,연천군
31,31070,3107034,weekday,24.83,경기도,평택시
31,31220,3122041,weekday,29.11,경기도,안성시
31,31150,3115059,weekday,21.68,경기도,시흥시
31,31270,3127036,weekday,29.63,경기도,포천시
31,31220,3122038,weekday,33.54,경기도,안성시
31,31050,3105051,weekday,14.14,경기도,부천시
31,31130,3113034,weekday,25.97,경기도,남양주시
31,31080,3108061,weekday,15.68,경기도,동두천시
31,31021,3102162,weekday,20.72,경기도,성남시 수정구
31,31240,3124033,weekday,26.24,경기도,화성시
31,31050,3105057,weekday,15.53,경기도,부천시
31,31240,3124062,weekday,13.72,경기도,화성시
31,31091,3109154,weekday,15.35,경기도,안산시 상록구
31,31130,3113059,weekday,19.6,경기도,남양주시
31,31240,3124037,weekday,22.09,경기도,화성시
31,31240,3124013,weekday,24.53,경기도,화성시
31,31060,3106059,weekday,13.4,경기도,광명시
31,31050,3105058,weekday,14.0,경기도,부천시
31,31042,3104265,weekday,11.97,경기도,안양시 동안구
31,31023,3102377,weekday,16.26,경기도,성남시 분당구
31,31150,3115052,weekday,17.96,경기도,시흥시
31,31103,3110355,weekday,13.6,경기도,고양시 일산동구
31,31023,3102353,weekday,14.89,경기도,성남시 분당구
31,31023,3102355,weekday,11.49,경기도,성남시 분당구
31,31380,3138035,weekday,29.42,경기도,양평군
31,31013,3101367,weekday,16.57,경기도,수원시 팔달구
31,31101,3110157,weekday,17.97,경기도,고양시 덕양구
31,31042,3104263,weekday,16.63,경기도,안양시 동안구
31,31012,3101266,weekday,15.8,경기도,수원시 권선구
31,31092,3109268,weekday,14.28,경기도,안산시 단원구
31,31220,3122039,weekday,31.15,경기도,안성시
31,31070,3107052,weekday,15.98,경기도,평택시
31,31080,3108051,weekday,17.49,경기도,동두천시
31,31012,3101254,weekday,13.78,경기도,수원시 권선구
31,31160,3116052,weekday,18.69,경기도,군포시
31,31101,3110163,weekday,14.1,경기도,고양시 덕양구
31,31092,3109278,weekday,15.65,경기도,안산시 단원구
31,31193,3119359,weekday,15.6,경기도,용인시 수지구
31,31220,3122052,weekday,17.7,경기도,안성시
31,31060,3106055,weekday,14.44,경기도,광명시
31,31041,3104160,weekday,26.19,경기도,안양시 만안구
31,31041,3104159,weekday,21.65,경기도,안양시 만안구
31,31210,3121037,weekday,29.41,경기도,이천시
31,31030,3103058,weekday,14.05,경기도,의정부시
31,31070,3107062,weekday,16.49,경기도,평택시
