집계일자,콘존ID,DSRC차종유형구분코드,평균속도
20220106,0120CZE100,2,90.8
20220106,0120CZE110,1,112.18
20220106,0120CZE110,2,87.81
20220106,0120CZE120,1,110.85
20220106,0120CZE120,2,88.06
20220106,0120CZE125,1,98.8
20220106,0120CZE125,2,74.15
20220106,0120CZE130,1,105.65
20220106,0120CZE130,2,82.99
20220106,0120CZE140,1,78.77
20220106,0120CZE140,2,71.33
20220106,0120CZE150,1,108.29
20220106,0120CZE150,2,87.38
20220106,0120CZE155,1,112.88
20220106,0120CZE155,2,88.24
20220106,0120CZE160,1,52.18
20220106,0120CZE160,2,39.81
20220106,0120CZE170,1,100.1
20220106,0120CZE170,2,77.33
20220106,0120CZE180,1,101.78
20220106,0120CZE180,2,75.69
20220106,0120CZE190,1,85.69
20220106,0120CZE190,2,75.23
20220106,0120CZE200,1,103.31
20220106,0120CZE200,2,87.69
20220106,0120CZE210,1,102.59
20220106,0120CZE210,2,84.91
20220106,0120CZE220,1,84.25
20220106,0120CZE220,2,68.95
20220106,0120CZE230,1,52.34
20220106,0120CZE230,2,40.84
20220106,0120CZS090,1,108.91
20220106,0120CZS090,2,86.92
20220106,0120CZS100,1,107.13
20220106,0120CZS100,2,86.43
20220106,0120CZS110,1,109.49
20220106,0120CZS110,2,84.91
20220106,0120CZS120,1,107
20220106,0120CZS120,2,86.48
20220106,0120CZS125,1,96.58
20220106,0120CZS125,2,76.92
20220106,0120CZS130,1,105.22
20220106,0120CZS130,2,87.48
20220106,0120CZS140,1,83.32
20220106,0120CZS140,2,79.78
20220106,0120CZS150,1,106.06
20220106,0120CZS150,2,82.08
20220106,0120CZS155,1,106.11
20220106,0120CZS155,2,81.96
20220106,0120CZS160,1,55.68
20220106,0120CZS160,2,0
20220106,0120CZS170,1,93.46
20220106,0120CZS170,2,82.11
20220106,0120CZS180,1,104.56
20220106,0120CZS180,2,84.08
20220106,0120CZS190,1,89.3
20220106,0120CZS190,2,79.49
20220106,0120CZS200,1,96.57
20220106,0120CZS200,2,77.66
20220106,0120CZS210,1,106.09
20220106,0120CZS210,2,83.7
20220106,0120CZS220,1,51.83
20220106,0120CZS220,2,42.42
20220106,0120CZS230,1,51.49
20220106,0120CZS230,2,42.31
20220106,0121CZE010,1,45.04
20220106,0121CZE010,2,0
20220106,0121CZE020,1,84.62
20220106,0121CZE020,2,69.28
20220106,0121CZE030,1,84.96
20220106,0121CZE030,2,85.52
20220106,0121CZE040,1,97.6
20220106,0121CZE040,2,86.61
20220106,0121CZE050,1,104.96
20220106,0121CZE050,2,87.45
20220106,0121CZE060,1,102.88
20220106,0121CZE060,2,87.34
20220106,0121CZE070,1,68.39
20220106,0121CZE070,2,89.35
20220106,0121CZE080,1,2.08
20220106,0121CZE080,2,0
20220106,0121CZS010,1,50.24
20220106,0121CZS010,2,0
20220106,0121CZS020,1,101.84
20220106,0121CZS020,2,67.51
20220106,0121CZS030,1,73.29
20220106,0121CZS030,2,73.95
20220106,0121CZS040,1,84.1
20220106,0121CZS040,2,79.26
20220106,0121CZS050,1,103.63
20220106,0121CZS050,2,89.56
20220106,0121CZS060,1,106.85
20220106,0121CZS060,2,91.73
20220106,0121CZS070,1,97.96
20220106,0121CZS070,2,77.93
20220106,0121CZS080,1,42.75
20220106,0121CZS080,2,33.77
20220106,0140CZE010,1,0
20220106,0140CZE010,2,0
20220106,0140CZE020,1,107.82
20220106,0140CZE020,2,84.33
20220106,0140CZE030,1,100.67
20220106,0140CZE030,2,79.1
20220106,0140CZE040,1,112.39
20220106,0140CZE040,2,85
20220106,0140CZE050,1,96.76
20220106,0140CZE050,2,80.84
20220106,0140CZE060,1,115.13
20220106,0140CZE060,2,85.81
20220106,0140CZS010,1,0
20220106,0140CZS010,2,0
20220106,0140CZS020,1,106.36
20220106,0140CZS020,2,81.38
20220106,0140CZS030,1,111.12
20220106,0140CZS030,2,93.76
20220106,0140CZS040,1,101.95
20220106,0140CZS040,2,79.79
20220106,0140CZS050,1,112.83
20220106,0140CZS050,2,84.59
20220106,0140CZS060,1,105.13
20220106,0140CZS060,2,77.74
20220106,0141CZE200,1,76.57
20220106,0141CZE200,2,73.88
20220106,0141CZE210,1,96.74
20220106,0141CZE210,2,84.58
20220106,0141CZE220,1,80.58
20220106,0141CZE220,2,80.57
20220106,0141CZS200,1,57.54
20220106,0141CZS200,2,77.24
20220106,0141CZS210,1,88.17
20220106,0141CZS210,2,79.86
20220106,0141CZS220,1,85.09
20220106,0141CZS220,2,76.61
20220106,0150CZE005,1,0
20220106,0150CZE005,2,0
20220106,0150CZE010,1,0
20220106,0150CZE010,2,0
20220106,0150CZE020,1,0
20220106,0150CZE020,2,0
20220106,0150CZE030,1,96.35
20220106,0150CZE030,2,83.42
20220106,0150CZE040,1,99.02
20220106,0150CZE040,2,83.44
20220106,0150CZE050,1,85.56
20220106,0150CZE050,2,81.15
20220106,0150CZE060,1,95.12
20220106,0150CZE060,2,83.99
20220106,0150CZE070,1,111.4
20220106,0150CZE070,2,84.95
20220106,0150CZE080,1,114.49
20220106,0150CZE080,2,88.02
20220106,0150CZE090,1,90.99
20220106,0150CZE090,2,79.83
20220106,0150CZE100,1,107.42
20220106,0150CZE100,2,87.73
20220106,0150CZE110,1,107.45
20220106,0150CZE110,2,88.94
20220106,0150CZE120,1,111.85
20220106,0150CZE120,2,87.83
20220106,0150CZE130,1,100.94
20220106,0150CZE130,2,86.08
20220106,0150CZE140,1,108.05
20220106,0150CZE140,2,90.91
20220106,0150CZE150,1,69.47
20220106,0150CZE150,2,82.41
20220106,0150CZE160,1,109.09
20220106,0150CZE160,2,90.51
20220106,0150CZE170,1,91.58
20220106,0150CZE170,2,84.49
20220106,0150CZE180,1,97.1
20220106,0150CZE180,2,82.43
20220106,0150CZE190,1,96.72
20220106,0150CZE190,2,72.65
20220106,0150CZE200,1,94.79
20220106,0150CZE200,2,74.2
20220106,0150CZE210,1,95.47
20220106,0150CZE210,2,80.89
20220106,0150CZE220,1,99.29
20220106,0150CZE220,2,83.19
20220106,0150CZE230,1,95.59
20220106,0150CZE230,2,84.59
20220106,0150CZE240,1,103.73
20220106,0150CZE240,2,87.94
20220106,0150CZE250,1,101.11
20220106,0150CZE250,2,87.3
20220106,0150CZE260,1,105.54
20220106,0150CZE260,2,87.04
20220106,0150CZE270,1,95.34
20220106,0150CZE270,2,89.04
20220106,0150CZE280,1,112.04
20220106,0150CZE280,2,86.32
20220106,0150CZE290,1,94.58
20220106,0150CZE290,2,78.29
20220106,0150CZE300,1,87.21
20220106,0150CZE300,2,75.12
20220106,0150CZE305,1,92.92
20220106,0150CZE305,2,77.79
20220106,0150CZE310,1,81.25
20220106,0150CZE310,2,72.6
20220106,0150CZE315,1,79.86
20220106,0150CZE315,2,71.59
20220106,0150CZE320,1,82.11
20220106,0150CZE320,2,73.31
20220106,0150CZE330,1,38.4
20220106,0150CZE330,2,33.61
20220106,0150CZE340,1,88.24
20220106,0150CZE340,2,72.03
20220106,0150CZE350,1,0
20220106,0150CZE350,2,0
20220106,0150CZE360,1,0
20220106,0150CZE360,2,0
20220106,0150CZE370,1,0
20220106,0150CZE370,2,0
20220106,0150CZE380,1,0
20220106,0150CZE380,2,0
20220106,0150CZE390,1,0
20220106,0150CZE390,2,0
20220106,0150CZS005,1,0
20220106,0150CZS005,2,0
20220106,0150CZS010,1,0
20220106,0150CZS010,2,0
20220106,0150CZS020,1,0
20220106,0150CZS020,2,0
20220106,0150CZS030,1,101.67
20220106,0150CZS030,2,89.93
20220106,0150CZS040,1,117.7
20220106,0150CZS040,2,93.73
20220106,0150CZS050,1,81.03
20220106,0150CZS050,2,80.73
20220106,0150CZS060,1,110.8
20220106,0150CZS060,2,80.53
20220106,0150CZS070,1,113.32
20220106,0150CZS070,2,83.22
20220106,0150CZS080,1,110.72
20220106,0150CZS080,2,89
20220106,0150CZS090,1,74.96
20220106,0150CZS090,2,69.39
20220106,0150CZS100,1,104.16
20220106,0150CZS100,2,87.61
20220106,0150CZS110,1,103.54
20220106,0150CZS110,2,85.76
20220106,0150CZS120,1,107.69
20220106,0150CZS120,2,86.28
20220106,0150CZS130,1,109.07
20220106,0150CZS130,2,89.69
20220106,0150CZS140,1,83.09
20220106,0150CZS140,2,80.39
20220106,0150CZS150,1,99.01
20220106,0150CZS150,2,81.82
20220106,0150CZS160,1,105.55
20220106,0150CZS160,2,85.77
20220106,0150CZS170,1,91.16
20220106,0150CZS170,2,79.83
20220106,0150CZS180,1,96.67
20220106,0150CZS180,2,80.23
20220106,0150CZS190,1,98.64
20220106,0150CZS190,2,78.09
20220106,0150CZS200,1,96.9
20220106,0150CZS200,2,74.55
20220106,0150CZS210,1,98.05
20220106,0150CZS210,2,78.92
20220106,0150CZS220,1,107.63
20220106,0150CZS220,2,85.08
20220106,0150CZS230,1,78.73
20220106,0150CZS230,2,73.58
20220106,0150CZS240,1,99.48
20220106,0150CZS240,2,85.66
20220106,0150CZS250,1,100.25
20220106,0150CZS250,2,83.93
20220106,0150CZS260,1,99.17
20220106,0150CZS260,2,83.26
20220106,0150CZS270,1,85.18
20220106,0150CZS270,2,80.44
20220106,0150CZS280,1,99.02
20220106,0150CZS280,2,79.65
20220106,0150CZS290,1,103.75
20220106,0150CZS290,2,84.12
20220106,0150CZS300,1,96.3
20220106,0150CZS300,2,79.12
20220106,0150CZS305,1,89.65
20220106,0150CZS305,2,75.09
20220106,0150CZS310,1,86.89
20220106,0150CZS310,2,79.42
20220106,0150CZS315,1,84.96
20220106,0150CZS315,2,74.87
20220106,0150CZS320,1,88.3
20220106,0150CZS320,2,70.36
20220106,0150CZS330,1,43.56
20220106,0150CZS330,2,29.82
20220106,0150CZS340,1,87.02
20220106,0150CZS340,2,68.08
20220106,0150CZS350,1,86.91
20220106,0150CZS350,2,74.63
20220106,0150CZS360,1,102.86
20220106,0150CZS360,2,123.09
20220106,0150CZS370,1,0
20220106,0150CZS370,2,0
20220106,0150CZS380,1,0
20220106,0150CZS380,2,0
20220106,0150CZS390,1,0
20220106,0150CZS390,2,0
20220106,0153CZE010,1,0
20220106,0153CZE010,2,0
20220106,0153CZE020,1,0
20220106,0153CZE020,2,0
20220106,0153CZE025,1,0
20220106,0153CZE025,2,0
20220106,0153CZE030,1,0
20220106,0153CZE030,2,0
20220106,0153CZE040,1,0
20220106,0153CZE040,2,0
20220106,0153CZS010,1,0
20220106,0153CZS010,2,0
20220106,0153CZS020,1,0
20220106,0153CZS020,2,0
20220106,0153CZS025,1,0
20220106,0153CZS025,2,0
20220106,0153CZS030,1,0
20220106,0153CZS030,2,0
20220106,0153CZS040,1,0
20220106,0153CZS040,2,0
20220106,0160CZE010,1,86.75
20220106,0160CZE010,2,80.19
20220106,0160CZE020,1,0
20220106,0160CZE020,2,0
20220106,0160CZE030,1,0
20220106,0160CZE030,2,0
20220106,0160CZS010,1,91.89
20220106,0160CZS010,2,79.13
20220106,0160CZS020,1,0
20220106,0160CZS020,2,0
20220106,0160CZS030,1,0
20220106,0160CZS030,2,0
20220106,0170CZE010,1,0
20220106,0170CZE010,2,0
20220106,0170CZE020,1,0
20220106,0170CZE020,2,0
20220106,0170CZE030,1,0
20220106,0170CZE030,2,0
20220106,0170CZE040,1,0
20220106,0170CZE040,2,0
20220106,0170CZE050,1,0
20220106,0170CZE050,2,0
20220106,0170CZE060,1,0
20220106,0170CZE060,2,0
20220106,0170CZE070,1,0
20220106,0170CZE070,2,0
20220106,0170CZE075,1,0
20220106,0170CZE075,2,0
20220106,0170CZE080,1,0
20220106,0170CZE080,2,0
20220106,0170CZE110,1,0
20220106,0170CZE110,2,0
20220106,0170CZE120,1,0
20220106,0170CZE120,2,0
20220106,0170CZE130,1,0
20220106,0170CZE130,2,0
20220106,0170CZE140,1,0
20220106,0170CZE140,2,0
20220106,0170CZE150,1,0
20220106,0170CZE150,2,0
20220106,0170CZE160,1,0
20220106,0170CZE160,2,0
20220106,0170CZS010,1,0
20220106,0170CZS010,2,0
20220106,0170CZS020,1,0
20220106,0170CZS020,2,0
20220106,0170CZS030,1,0
20220106,0170CZS030,2,0
20220106,0170CZS040,1,0
20220106,0170CZS040,2,0
20220106,0170CZS050,1,0
20220106,0170CZS050,2,0
20220106,0170CZS060,1,0
20220106,0170CZS060,2,0
20220106,0170CZS070,1,0
20220106,0170CZS070,2,0
20220106,0170CZS075,1,0
20220106,0170CZS075,2,0
20220106,0170CZS080,1,0
20220106,0170CZS080,2,0
20220106,0170CZS110,1,0
20220106,0170CZS110,2,0
20220106,0170CZS120,1,0
20220106,0170CZS120,2,0
20220106,0170CZS130,1,0
20220106,0170CZS130,2,0
20220106,0170CZS140,1,0
20220106,0170CZS140,2,0
20220106,0170CZS150,1,0
20220106,0170CZS150,2,0
20220106,0170CZS160,1,0
20220106,0170CZS160,2,0
20220106,0171CZE010,1,0
20220106,0171CZE010,2,0
20220106,0171CZE020,1,0
20220106,0171CZE020,2,0
20220106,0171CZS010,1,0
20220106,0171CZS010,2,0
20220106,0171CZS020,1,0
20220106,0171CZS020,2,0
20220106,0172CZE010,1,0
20220106,0172CZE010,2,0
20220106,0172CZE020,1,0
20220106,0172CZE020,2,0
20220106,0172CZE030,1,0
20220106,0172CZE030,2,0
20220106,0172CZE040,1,0
20220106,0172CZE040,2,0
20220106,0172CZE050,1,0
20220106,0172CZE050,2,0
20220106,0172CZE060,1,0
20220106,0172CZE060,2,0
20220106,0172CZE070,1,0
20220106,0172CZE070,2,0
20220106,0172CZE080,1,0
20220106,0172CZE080,2,0
20220106,0172CZE090,1,0
20220106,0172CZE090,2,0
20220106,0172CZS010,1,0
20220106,0172CZS010,2,0
20220106,0172CZS020,1,0
20220106,0172CZS020,2,0
20220106,0172CZS030,1,0
20220106,0172CZS030,2,0
20220106,0172CZS040,1,0
20220106,0172CZS040,2,0
20220106,0172CZS050,1,0
20220106,0172CZS050,2,0
20220106,0172CZS060,1,0
20220106,0172CZS060,2,0
20220106,0172CZS070,1,0
20220106,0172CZS070,2,0
20220106,0172CZS080,1,0
20220106,0172CZS080,2,0
20220106,0172CZS090,1,0
20220106,0172CZS090,2,0
20220106,0173CZE010,1,0
20220106,0173CZE010,2,0
20220106,0173CZS010,1,0
20220106,0173CZS010,2,0
20220106,0200CZE050,1,74.07
20220106,0200CZE050,2,58.98
20220106,0200CZE060,1,88.47
20220106,0200CZE060,2,80.9
20220106,0200CZE070,1,107.48
20220106,0200CZE070,2,89.09
20220106,0200CZE075,1,0
20220106,0200CZE075,2,0
20220106,0200CZE080,1,93.91
20220106,0200CZE080,2,86.87
20220106,0200CZE085,1,87.86
20220106,0200CZE085,2,83.27
20220106,0200CZE090,1,94.64
20220106,0200CZE090,2,81.8
20220106,0200CZS050,1,74.07
20220106,0200CZS050,2,74.07
20220106,0200CZS060,1,92.24
20220106,0200CZS060,2,81.76
20220106,0200CZS070,1,93.09
20220106,0200CZS070,2,80.02
20220106,0200CZS075,1,0
20220106,0200CZS075,2,0
20220106,0200CZS080,1,92.12
20220106,0200CZS080,2,83.42
20220106,0200CZS085,1,86.69
20220106,0200CZS085,2,81.82
20220106,0200CZS090,1,97.11
20220106,0200CZS090,2,83.26
20220106,0201CZE010,1,0
20220106,0201CZE010,2,0
20220106,0201CZE020,1,156.79
20220106,0201CZE020,2,0
20220106,0201CZE025,1,104.24
20220106,0201CZE025,2,82.27
20220106,0201CZE030,1,87.89
20220106,0201CZE030,2,71.29
20220106,0201CZE040,1,0
20220106,0201CZE040,2,0
20220106,0201CZE050,1,0
20220106,0201CZE050,2,0
20220106,0201CZS010,1,0
20220106,0201CZS010,2,0
20220106,0201CZS020,1,15.79
20220106,0201CZS020,2,0
20220106,0201CZS025,1,96.49
20220106,0201CZS025,2,76.8
20220106,0201CZS030,1,88.92
20220106,0201CZS030,2,81.11
20220106,0201CZS040,1,0
20220106,0201CZS040,2,0
20220106,0201CZS050,1,0
20220106,0201CZS050,2,0
20220106,0251CZE010,1,98.21
20220106,0251CZE010,2,84.17
20220106,0251CZE020,1,101.84
20220106,0251CZE020,2,89.13
20220106,0251CZE030,1,53.4
20220106,0251CZE030,2,52.7
20220106,0251CZE040,1,94.61
20220106,0251CZE040,2,85.95
20220106,0251CZE050,1,79.85
20220106,0251CZE050,2,79.8
20220106,0251CZE060,1,91.45
20220106,0251CZE060,2,86.33
20220106,0251CZE070,1,102.48
20220106,0251CZE070,2,91.01
20220106,0251CZE080,1,103.12
20220106,0251CZE080,2,89.49
20220106,0251CZE090,1,99.91
20220106,0251CZE090,2,85.16
20220106,0251CZE100,1,50.89
20220106,0251CZE100,2,47.44
20220106,0251CZE110,1,101.33
20220106,0251CZE110,2,87.24
20220106,0251CZE120,1,99.15
20220106,0251CZE120,2,90.21
20220106,0251CZE130,1,87.82
20220106,0251CZE130,2,82.93
20220106,0251CZE140,1,76.2
20220106,0251CZE140,2,73.55
20220106,0251CZE150,1,44.81
20220106,0251CZE150,2,43.24
20220106,0251CZE160,1,85.54
20220106,0251CZE160,2,77.06
20220106,0251CZE170,1,88.25
20220106,0251CZE170,2,80.74
20220106,0251CZE175,1,94.31
20220106,0251CZE175,2,81.93
20220106,0251CZE180,1,45.09
20220106,0251CZE180,2,37.16
20220106,0251CZE190,1,93.52
20220106,0251CZE190,2,76.32
20220106,0251CZE200,1,90.23
20220106,0251CZE200,2,80.94
20220106,0251CZE210,1,109.15
20220106,0251CZE210,2,90.43
20220106,0251CZE220,1,102.34
20220106,0251CZE220,2,81.46
20220106,0251CZE230,1,96.58
20220106,0251CZE230,2,82.8
20220106,0251CZE240,1,106.4
20220106,0251CZE240,2,87.8
20220106,0251CZE250,1,86.94
20220106,0251CZE250,2,77.96
20220106,0251CZE260,1,87.5
20220106,0251CZE260,2,73.72
20220106,0251CZE270,1,58.48
20220106,0251CZE270,2,48.69
20220106,0251CZE280,1,104.06
20220106,0251CZE280,2,84.62
20220106,0251CZE290,1,112.65
20220106,0251CZE290,2,103.04
20220106,0251CZE300,1,98.68
20220106,0251CZE300,2,89.87
20220106,0251CZE310,1,76.31
20220106,0251CZE310,2,80.53
20220106,0251CZS010,1,99.26
20220106,0251CZS010,2,86.28
20220106,0251CZS020,1,104.09
20220106,0251CZS020,2,90.01
20220106,0251CZS030,1,51.89
20220106,0251CZS030,2,45.83
20220106,0251CZS040,1,93.1
20220106,0251CZS040,2,83.95
20220106,0251CZS050,1,89.64
20220106,0251CZS050,2,83.84
20220106,0251CZS060,1,94.79
20220106,0251CZS060,2,88.01
20220106,0251CZS070,1,102.87
20220106,0251CZS070,2,87.44
20220106,0251CZS080,1,100.79
20220106,0251CZS080,2,87.69
20220106,0251CZS090,1,105.6
20220106,0251CZS090,2,85.46
20220106,0251CZS100,1,52.19
20220106,0251CZS100,2,53.22
20220106,0251CZS110,1,106.15
20220106,0251CZS110,2,86.75
20220106,0251CZS120,1,83.11
20220106,0251CZS120,2,75.43
20220106,0251CZS130,1,77.22
20220106,0251CZS130,2,79.33
20220106,0251CZS140,1,75.2
20220106,0251CZS140,2,72.53
20220106,0251CZS150,1,49.32
20220106,0251CZS150,2,43.79
20220106,0251CZS160,1,91.89
20220106,0251CZS160,2,86
20220106,0251CZS170,1,96.86
20220106,0251CZS170,2,87
20220106,0251CZS175,1,56.34
20220106,0251CZS175,2,45.54
20220106,0251CZS180,1,48.53
20220106,0251CZS180,2,41.63
20220106,0251CZS190,1,97
20220106,0251CZS190,2,83.96
20220106,0251CZS200,1,88.97
20220106,0251CZS200,2,77.14
20220106,0251CZS210,1,107.53
20220106,0251CZS210,2,90.19
20220106,0251CZS220,1,106.23
20220106,0251CZS220,2,85.44
20220106,0251CZS230,1,92.6
20220106,0251CZS230,2,78.22
20220106,0251CZS240,1,104.94
20220106,0251CZS240,2,87.93
20220106,0251CZS250,1,83.77
20220106,0251CZS250,2,73.85
20220106,0251CZS260,1,87.41
20220106,0251CZS260,2,76.52
20220106,0251CZS270,1,56.66
20220106,0251CZS270,2,49.37
20220106,0251CZS280,1,100.07
20220106,0251CZS280,2,84.67
20220106,0251CZS290,1,101.06
20220106,0251CZS290,2,90.23
20220106,0251CZS300,1,99.14
20220106,0251CZS300,2,89.53
20220106,0251CZS310,1,79.46
20220106,0251CZS310,2,78.63
20220106,0252CZE010,1,0
20220106,0252CZE010,2,0
20220106,0252CZE020,1,0
20220106,0252CZE020,2,0
20220106,0252CZE030,1,0
20220106,0252CZE030,2,0
20220106,0252CZE040,1,0
20220106,0252CZE040,2,0
20220106,0252CZE050,1,0
20220106,0252CZE050,2,0
20220106,0252CZE060,1,0
20220106,0252CZE060,2,0
20220106,0252CZE070,1,0
20220106,0252CZE070,2,0
20220106,0252CZE080,1,0
20220106,0252CZE080,2,0
20220106,0252CZE085,1,0
20220106,0252CZE085,2,0
20220106,0252CZE090,1,0
20220106,0252CZE090,2,0
20220106,0252CZS010,1,0
20220106,0252CZS010,2,0
20220106,0252CZS020,1,0
20220106,0252CZS020,2,0
20220106,0252CZS030,1,0
20220106,0252CZS030,2,0
20220106,0252CZS040,1,0
20220106,0252CZS040,2,0
20220106,0252CZS050,1,0
20220106,0252CZS050,2,0
20220106,0252CZS060,1,0
20220106,0252CZS060,2,0
20220106,0252CZS070,1,0
20220106,0252CZS070,2,0
20220106,0252CZS080,1,0
20220106,0252CZS080,2,0
20220106,0252CZS085,1,0
20220106,0252CZS085,2,0
20220106,0252CZS090,1,0
20220106,0252CZS090,2,0
20220106,0270CZE010,1,0
20220106,0270CZE010,2,0
20220106,0270CZE020,1,92.1
20220106,0270CZE020,2,90.81
20220106,0270CZE030,1,90.85
20220106,0270CZE030,2,84.13
20220106,0270CZE040,1,80.81
20220106,0270CZE040,2,77.24
20220106,0270CZE050,1,97.03
20220106,0270CZE050,2,86.07
20220106,0270CZE060,1,116.22
20220106,0270CZE060,2,98.65
20220106,0270CZE070,1,101.24
20220106,0270CZE070,2,91.47
20220106,0270CZE080,1,82.95
20220106,0270CZE080,2,81.92
20220106,0270CZE090,1,87.44
20220106,0270CZE090,2,82.63
20220106,0270CZE100,1,96.24
20220106,0270CZE100,2,83.01
20220106,0270CZE110,1,97.4
20220106,0270CZE110,2,86.21
20220106,0270CZE120,1,102.3
20220106,0270CZE120,2,87.54
20220106,0270CZE130,1,0
20220106,0270CZE130,2,0
20220106,0270CZS010,1,0
20220106,0270CZS010,2,0
20220106,0270CZS020,1,91.16
20220106,0270CZS020,2,80.96
20220106,0270CZS030,1,92.94
20220106,0270CZS030,2,84.15
20220106,0270CZS040,1,89.15
20220106,0270CZS040,2,79.2
20220106,0270CZS050,1,102.28
20220106,0270CZS050,2,85.45
20220106,0270CZS060,1,115.26
20220106,0270CZS060,2,96.61
20220106,0270CZS070,1,104.41
20220106,0270CZS070,2,93.16
20220106,0270CZS080,1,85.21
20220106,0270CZS080,2,77.64
20220106,0270CZS090,1,94.15
20220106,0270CZS090,2,79.99
20220106,0270CZS100,1,106.54
20220106,0270CZS100,2,92.51
20220106,0270CZS110,1,108.73
20220106,0270CZS110,2,94.99
20220106,0270CZS120,1,110.56
20220106,0270CZS120,2,94.71
20220106,0270CZS130,1,0
20220106,0270CZS130,2,0
20220106,0290CZE010,1,0
20220106,0290CZE010,2,0
20220106,0290CZE020,1,0
20220106,0290CZE020,2,0
20220106,0290CZE030,1,0
20220106,0290CZE030,2,0
20220106,0290CZE040,1,0
20220106,0290CZE040,2,0
20220106,0290CZE050,1,0
20220106,0290CZE050,2,0
20220106,0290CZE060,1,0
20220106,0290CZE060,2,0
20220106,0290CZE070,1,0
20220106,0290CZE070,2,0
20220106,0290CZE080,1,0
20220106,0290CZE080,2,0
20220106,0290CZE090,1,0
20220106,0290CZE090,2,0
20220106,0290CZS010,1,0
20220106,0290CZS010,2,0
20220106,0290CZS020,1,0
20220106,0290CZS020,2,0
20220106,0290CZS030,1,0
20220106,0290CZS030,2,0
20220106,0290CZS040,1,0
20220106,0290CZS040,2,0
20220106,0290CZS050,1,0
20220106,0290CZS050,2,0
20220106,0290CZS060,1,0
20220106,0290CZS060,2,0
20220106,0290CZS070,1,0
20220106,0290CZS070,2,0
20220106,0290CZS080,1,0
20220106,0290CZS080,2,0
20220106,0290CZS090,1,0
20220106,0290CZS090,2,0
20220106,0300CZE130,1,53.88
20220106,0300CZE130,2,41.87
20220106,0300CZE140,1,97.03
20220106,0300CZE140,2,79.96
20220106,0300CZE150,1,100.45
20220106,0300CZE150,2,81.72
20220106,0300CZE160,1,52.35
20220106,0300CZE160,2,41.39
20220106,0300CZE170,1,83.73
20220106,0300CZE170,2,73.8
20220106,0300CZE180,1,104.19
20220106,0300CZE180,2,87.06
20220106,0300CZE190,1,110.31
20220106,0300CZE190,2,95.05
20220106,0300CZE200,1,60.48
20220106,0300CZE200,2,0
20220106,0300CZE210,1,109.6
20220106,0300CZE210,2,96.98
20220106,0300CZE220,1,106.26
20220106,0300CZE220,2,82.87
20220106,0300CZE230,1,80.21
20220106,0300CZE230,2,72.32
20220106,0300CZE240,1,113.04
20220106,0300CZE240,2,86.59
20220106,0300CZE250,1,103.61
20220106,0300CZE250,2,79.68
20220106,0300CZE260,1,95.31
20220106,0300CZE260,2,75.05
20220106,0300CZE270,1,98.7
20220106,0300CZE270,2,83.26
20220106,0300CZE280,1,99.74
20220106,0300CZE280,2,87.95
20220106,0300CZE290,1,0
20220106,0300CZE290,2,0
20220106,0300CZS130,1,51.62
20220106,0300CZS130,2,40.58
20220106,0300CZS140,1,100.71
20220106,0300CZS140,2,84.44
20220106,0300CZS150,1,101.98
20220106,0300CZS150,2,82.37
20220106,0300CZS160,1,52.12
20220106,0300CZS160,2,41.77
20220106,0300CZS170,1,86.32
20220106,0300CZS170,2,75.49
20220106,0300CZS175,1,0
20220106,0300CZS175,2,0
20220106,0300CZS180,1,100.9
20220106,0300CZS180,2,82.7
20220106,0300CZS190,1,89.53
20220106,0300CZS190,2,76.23
20220106,0300CZS200,1,44.49
20220106,0300CZS200,2,0
20220106,0300CZS210,1,91.52
20220106,0300CZS210,2,79.92
20220106,0300CZS220,1,96.16
20220106,0300CZS220,2,89.83
20220106,0300CZS230,1,93.76
20220106,0300CZS230,2,79.69
20220106,0300CZS240,1,109.64
20220106,0300CZS240,2,88.19
20220106,0300CZS250,1,106.88
20220106,0300CZS250,2,85.36
20220106,0300CZS260,1,86.2
20220106,0300CZS260,2,79.61
20220106,0300CZS270,1,103.22
20220106,0300CZS270,2,90.35
20220106,0300CZS280,1,96.72
20220106,0300CZS280,2,83.54
20220106,0300CZS290,1,0
20220106,0300CZS290,2,0
20220106,0301CZE010,1,50.27
20220106,0301CZE010,2,42.4
20220106,0301CZE020,1,98.37
20220106,0301CZE020,2,81.11
20220106,0301CZE030,1,108.04
20220106,0301CZE030,2,84.23
20220106,0301CZE040,1,85
20220106,0301CZE040,2,69.9
20220106,0301CZE050,1,108.2
20220106,0301CZE050,2,84.76
20220106,0301CZE060,1,104.96
20220106,0301CZE060,2,82.29
20220106,0301CZE070,1,103.67
20220106,0301CZE070,2,82.75
20220106,0301CZE080,1,108.09
20220106,0301CZE080,2,84.94
20220106,0301CZE090,1,113.65
20220106,0301CZE090,2,89.9
20220106,0301CZE100,1,89.56
20220106,0301CZE100,2,77.18
20220106,0301CZE110,1,104.83
20220106,0301CZE110,2,84.88
20220106,0301CZE120,1,53.25
20220106,0301CZE120,2,44.15
20220106,0301CZS010,1,59.58
20220106,0301CZS010,2,43.41
20220106,0301CZS020,1,105.07
20220106,0301CZS020,2,80.68
20220106,0301CZS030,1,109.62
20220106,0301CZS030,2,82.07
20220106,0301CZS040,1,86.09
20220106,0301CZS040,2,71.23
20220106,0301CZS050,1,108.87
20220106,0301CZS050,2,86.72
20220106,0301CZS060,1,107.11
20220106,0301CZS060,2,83.1
