sido_code,sigungu_code,emd_code,week_type,ALL_AADT,PSCR_AADT,BUS_AADT,FGCR_AADT,시도,시군구
31,31012,3101266,weekday,10242,8365,131,1746,경기도,수원시 권선구
31,31210,3121037,weekday,1776,1281,37,458,경기도,이천시
31,31042,3104264,weekday,12124,10540,111,1473,경기도,안양시 동안구
31,31060,3106055,weekday,2821,1710,7,1104,경기도,광명시
31,31130,3113034,weekday,1568,1479,11,78,경기도,남양주시
31,31101,3110160,weekday,6528,5224,69,1234,경기도,고양시 덕양구
31,31150,3115052,weekday,10198,8332,110,1756,경기도,시흥시
31,31210,3121011,weekday,2240,1587,46,607,경기도,이천시
31,31070,3107052,weekday,4134,3486,57,591,경기도,평택시
31,31103,3110351,weekday,7414,5295,44,2074,경기도,고양시 일산동구
31,31091,3109151,weekday,11010,9162,114,1735,경기도,안산시 상록구
31,31180,3118053,weekday,6154,5207,59,888,경기도,하남시
31,31022,3102260,weekday,13775,11017,153,2605,경기도,성남시 중원구
31,31350,3135012,weekday,2374,1850,20,504,경기도,연천군
31,31050,3105053,weekday,9650,8645,49,956,경기도,부천시
31,31220,3122040,weekday,3454,2426,67,961,경기도,안성시
31,31380,3138031,weekday,2548,2004,43,501,경기도,양평군
31,31350,3135038,weekday,715,560,3,152,경기도,연천군
31,31060,3106062,weekday,9988,7142,56,2790,경기도,광명시
31,31350,3135035,weekday,325,258,1,66,경기도,연천군
31,31150,3115051,weekday,15478,12111,197,3170,경기도,시흥시
31,31042,3104255,weekday,9603,8974,42,588,경기도,안양시 동안구
31,31050,3105082,weekday,9000,7498,56,1446,경기도,부천시
31,31011,3101158,weekday,7524,6500,64,961,경기도,수원시 장안구
31,31140,3114055,weekday,8847,7184,164,1500,경기도,오산시
31,31030,3103056,weekday,24203,18403,396,5404,경기도,의정부시
31,31013,3101353,weekday,5295,4788,31,476,경기도,수원시 팔달구
31,31280,3128032,weekday,3366,2571,68,727,경기도,여주시
31,31050,3105074,weekday,5437,4900,33,504,경기도,부천시
31,31200,3120038,weekday,361,287,1,73,경기도,파주시
31,31070,3107059,weekday,4899,3905,51,944,경기도,평택시
31,31110,3111054,weekday,3438,3264,8,166,경기도,과천시
31,31250,3125051,weekday,7921,6159,39,1723,경기도,광주시
31,31070,3107060,weekday,5278,4203,50,1025,경기도,평택시
31,31210,3121031,weekday,4082,3078,53,951,경기도,이천시
31,31380,3138036,weekday,1737,1401,26,310,경기도,양평군
31,31280,3128052,weekday,3172,2491,46,635,경기도,여주시
31,31104,3110459,weekday,9305,7160,84,2060,경기도,고양시 일산서구
31,31104,3110453,weekday,8014,6178,56,1780,경기도,고양시 일산서구
31,31380,3138011,weekday,3293,2670,46,577,경기도,양평군
31,31150,3115053,weekday,11195,9297,79,1818,경기도,시흥시
31,31200,3120037,weekday,2950,2289,21,640,경기도,파주시
31,31014,3101465,weekday,8272,7128,68,1076,경기도,수원시 영통구
31,31280,3128034,weekday,5134,3815,145,1173,경기도,여주시
31,31041,3104155,weekday,7861,7129,40,692,경기도,안양시 만안구
31,31103,3110361,weekday,6847,5133,42,1672,경기도,고양시 일산동구
31,31250,3125038,weekday,15347,10769,364,4214,경기도,광주시
31,31193,3119355,weekday,14441,11974,234,2232,경기도,용인시 수지구
31,31070,3107011,weekday,4339,3428,51,860,경기도,평택시
31,31380,3138041,weekday,2013,1644,21,348,경기도,양평군
31,31180,3118059,weekday,19894,15781,469,3644,경기도,하남시
31,31011,3101157,weekday,5995,5175,44,777,경기도,수원시 장안구
31,31380,3138040,weekday,2539,2102,25,412,경기도,양평군
31,31350,3135037,weekday,285,226,1,58,경기도,연천군
31,31380,3138033,weekday,7094,5578,131,1385,경기도,양평군
31,31022,3102257,weekday,6021,4741,25,1254,경기도,성남시 중원구
31,31030,3103060,weekday,11635,8938,142,2555,경기도,의정부시
31,31120,3112057,weekday,4247,3565,37,646,경기도,구리시
31,31160,3116058,weekday,11519,9740,89,1690,경기도,군포시
31,31101,3110165,weekday,3990,3221,19,750,경기도,고양시 덕양구
31,31270,3127041,weekday,2283,1743,26,514,경기도,포천시
31,31180,3118060,weekday,18363,14506,445,3413,경기도,하남시
31,31070,3107061,weekday,3795,3093,33,669,경기도,평택시
31,31280,3128035,weekday,3949,3054,64,831,경기도,여주시
31,31013,3101372,weekday,5416,4842,35,539,경기도,수원시 팔달구
31,31170,3117051,weekday,13846,11274,216,2355,경기도,의왕시
31,31240,3124035,weekday,5799,4278,88,1433,경기도,화성시
31,31011,3101162,weekday,5492,4770,40,682,경기도,수원시 장안구
31,31240,3124065,weekday,7018,6162,114,741,경기도,화성시
31,31270,3127033,weekday,5243,3910,62,1271,경기도,포천시
31,31023,3102376,weekday,30365,24190,1089,5086,경기도,성남시 분당구
31,31101,3110152,weekday,14835,11156,199,3480,경기도,고양시 덕양구
31,31030,3103055,weekday,14923,11525,217,3181,경기도,의정부시
31,31030,3103057,weekday,9812,7849,87,1876,경기도,의정부시
31,31191,3119136,weekday,10944,7735,283,2925,경기도,용인시 처인구
31,31240,3124061,weekday,6759,6038,76,645,경기도,화성시
31,31050,3105056,weekday,7252,6308,38,905,경기도,부천시
31,31080,3108060,weekday,4991,3896,41,1054,경기도,동두천시
31,31200,3120036,weekday,4519,3526,36,957,경기도,파주시
31,31041,3104154,weekday,6301,5834,25,442,경기도,안양시 만안구
31,31210,3121034,weekday,8518,5849,233,2436,경기도,이천시
31,31200,3120032,weekday,6714,5314,61,1339,경기도,파주시
31,31021,3102152,weekday,6263,5179,43,1042,경기도,성남시 수정구
31,31092,3109274,weekday,11801,10134,75,1592,경기도,안산시 단원구
31,31050,3105072,weekday,7932,7026,43,863,경기도,부천시
31,31193,3119356,weekday,5396,4502,105,789,경기도,용인시 수지구
31,31021,3102165,weekday,18403,14864,430,3109,경기도,성남시 수정구
31,31060,3106057,weekday,7937,5544,46,2347,경기도,광명시
31,31200,3120052,weekday,5302,4226,40,1037,경기도,파주시
31,31014,3101466,weekday,7727,6705,67,955,경기도,수원시 영통구
31,31060,3106056,weekday,8235,5632,32,2570,경기도,광명시
31,31240,3124054,weekday,5030,4518,23,488,경기도,화성시
31,31080,3108056,weekday,2775,2187,9,579,경기도,동두천시
31,31240,3124014,weekday,6157,4919,70,1168,경기도,화성시
31,31250,3125012,weekday,13712,10025,275,3412,경기도,광주시
31,31140,3114054,weekday,7228,6022,118,1088,경기도,오산시
31,31191,3119113,weekday,6403,4523,48,1833,경기도,용인시 처인구
31,31091,3109158,weekday,13135,10575,204,2356,경기도,안산시 상록구
31,31170,3117052,weekday,15091,11918,280,2893,경기도,의왕시
31,31021,3102157,weekday,6682,5582,44,1056,경기도,성남시 수정구
31,31210,3121032,weekday,1856,1490,13,352,경기도,이천시
31,31011,3101154,weekday,18065,14217,408,3440,경기도,수원시 장안구
31,31280,3128036,weekday,5165,3864,154,1148,경기도,여주시
31,31200,3120012,weekday,4282,3390,35,857,경기도,파주시
31,31042,3104261,weekday,18572,16127,195,2251,경기도,안양시 동안구
31,31150,3115061,weekday,4979,4286,28,666,경기도,시흥시
31,31011,3101155,weekday,6177,5402,45,730,경기도,수원시 장안구
31,31013,3101370,weekday,8829,7730,63,1036,경기도,수원시 팔달구
31,31104,3110456,weekday,4692,3569,30,1093,경기도,고양시 일산서구
31,31060,3106067,weekday,12726,9593,138,2995,경기도,광명시
31,31070,3107013,weekday,7226,5020,133,2073,경기도,평택시
31,31220,3122035,weekday,4145,3017,61,1068,경기도,안성시
31,31230,3123060,weekday,11248,9274,108,1866,경기도,김포시
31,31140,3114052,weekday,10894,8692,347,1856,경기도,오산시
31,31012,3101257,weekday,11487,9780,110,1597,경기도,수원시 권선구
31,31070,3107051,weekday,4506,3697,62,747,경기도,평택시
31,31370,3137011,weekday,1588,1181,17,390,경기도,가평군
31,31050,3105075,weekday,9567,7999,71,1497,경기도,부천시
31,31200,3120026,weekday,275,222,1,53,경기도,파주시
31,31011,3101161,weekday,12345,9654,283,2408,경기도,수원시 장안구
31,31070,3107053,weekday,6286,4712,117,1457,경기도,평택시
31,31270,3127038,weekday,1730,1311,19,400,경기도,포천시
31,31104,3110458,weekday,18877,14552,225,4100,경기도,고양시 일산서구
31,31150,3115067,weekday,8082,6818,36,1227,경기도,시흥시
31,31092,3109276,weekday,13544,11200,89,2256,경기도,안산시 단원구
31,31041,3104151,weekday,9221,8334,49,839,경기도,안양시 만안구
31,31260,3126052,weekday,8694,6693,87,1914,경기도,양주시
31,31192,3119259,weekday,18486,14792,511,3183,경기도,용인시 기흥구
31,31192,3119254,weekday,15767,12447,669,2651,경기도,용인시 기흥구
31,31103,3110358,weekday,18108,14000,219,3889,경기도,고양시 일산동구
31,31192,3119256,weekday,15472,11957,350,3166,경기도,용인시 기흥구
31,31193,3119358,weekday,3824,3515,18,292,경기도,용인시 수지구
31,31260,3126011,weekday,4930,3895,22,1013,경기도,양주시
31,31210,3121012,weekday,6523,4730,153,1640,경기도,이천시
31,31080,3108053,weekday,5128,4020,40,1068,경기도,동두천시
31,31200,3120055,weekday,9235,7305,87,1843,경기도,파주시
31,31023,3102375,weekday,8414,7523,61,831,경기도,성남시 분당구
31,31030,3103066,weekday,9676,7497,130,2049,경기도,의정부시
31,31103,3110360,weekday,5696,4491,42,1163,경기도,고양시 일산동구
31,31130,3113053,weekday,6775,5495,49,1231,경기도,남양주시
31,31050,3105073,weekday,6559,5704,70,786,경기도,부천시
31,31023,3102371,weekday,34887,27574,1349,5964,경기도,성남시 분당구
31,31050,3105079,weekday,6366,5184,32,1149,경기도,부천시
31,31103,3110352,weekday,4877,3400,21,1456,경기도,고양시 일산동구
31,31380,3138032,weekday,1502,1200,14,287,경기도,양평군
31,31240,3124067,weekday,3104,2574,5,525,경기도,화성시
31,31050,3105069,weekday,13084,10891,167,2025,경기도,부천시
31,31140,3114056,weekday,4871,4274,46,551,경기도,오산시
31,31270,3127040,weekday,1327,1039,13,275,경기도,포천시
31,31180,3118056,weekday,5683,4682,57,944,경기도,하남시
31,31050,3105059,weekday,13520,11332,85,2102,경기도,부천시
31,31042,3104253,weekday,5741,5352,31,358,경기도,안양시 동안구
31,31160,3116059,weekday,4361,3880,18,464,경기도,군포시
31,31023,3102359,weekday,6786,5918,51,818,경기도,성남시 분당구
31,31230,3123058,weekday,5618,4698,37,883,경기도,김포시
31,31350,3135036,weekday,718,564,6,148,경기도,연천군
31,31013,3101355,weekday,9224,7912,101,1211,경기도,수원시 팔달구
31,31022,3102254,weekday,7837,6329,125,1383,경기도,성남시 중원구
31,31021,3102166,weekday,26768,20915,814,5039,경기도,성남시 수정구
31,31240,3124055,weekday,10669,9112,124,1432,경기도,화성시
31,31092,3109270,weekday,15884,12572,282,3030,경기도,안산시 단원구
31,31022,3102255,weekday,3716,3054,17,646,경기도,성남시 중원구
31,31092,3109275,weekday,9360,8144,52,1164,경기도,안산시 단원구
31,31014,3101451,weekday,9385,8075,92,1217,경기도,수원시 영통구
31,31170,3117054,weekday,7208,6611,49,548,경기도,의왕시
31,31050,3105080,weekday,12480,10158,99,2224,경기도,부천시
31,31160,3116061,weekday,8833,7723,51,1059,경기도,군포시
31,31101,3110159,weekday,12513,9709,153,2651,경기도,고양시 덕양구
31,31130,3113054,weekday,12425,9934,180,2311,경기도,남양주시
31,31022,3102262,weekday,4031,3231,17,783,경기도,성남시 중원구
31,31104,3110452,weekday,6834,4995,46,1793,경기도,고양시 일산서구
31,31021,3102160,weekday,5057,4223,31,803,경기도,성남시 수정구
31,31280,3128033,weekday,3601,2728,96,777,경기도,여주시
31,31260,3126053,weekday,7589,5814,75,1700,경기도,양주시
31,31110,3111053,weekday,6189,5769,27,393,경기도,과천시
31,31103,3110354,weekday,7949,5790,77,2082,경기도,고양시 일산동구
31,31013,3101356,weekday,10633,9197,98,1338,경기도,수원시 팔달구
31,31060,3106054,weekday,8350,5740,42,2568,경기도,광명시
31,31160,3116057,weekday,6100,5391,25,684,경기도,군포시
31,31050,3105070,weekday,15808,13498,159,2151,경기도,부천시
31,31240,3124052,weekday,9839,8255,101,1483,경기도,화성시
31,31240,3124042,weekday,7305,5722,132,1451,경기도,화성시
31,31092,3109272,weekday,4768,4099,29,640,경기도,안산시 단원구
31,31050,3105083,weekday,14817,12105,136,2576,경기도,부천시
31,31042,3104256,weekday,7295,6674,49,572,경기도,안양시 동안구
31,31023,3102368,weekday,17097,13836,344,2917,경기도,성남시 분당구
31,31050,3105067,weekday,6532,5839,32,660,경기도,부천시
31,31220,3122051,weekday,2408,1651,42,716,경기도,안성시
31,31023,3102356,weekday,7319,6515,38,765,경기도,성남시 분당구
31,31230,3123053,weekday,6869,5824,50,996,경기도,김포시
31,31091,3109178,weekday,9652,8026,57,1569,경기도,안산시 상록구
31,31080,3108058,weekday,3244,2544,26,674,경기도,동두천시
31,31070,3107033,weekday,7195,5521,128,1546,경기도,평택시
31,31280,3128051,weekday,4662,3455,139,1068,경기도,여주시
31,31130,3113035,weekday,4897,3854,80,963,경기도,남양주시
31,31191,3119134,weekday,2735,1850,33,852,경기도,용인시 처인구
31,31023,3102352,weekday,3551,3208,13,330,경기도,성남시 분당구
31,31240,3124064,weekday,4263,3930,29,304,경기도,화성시
31,31370,3137035,weekday,626,431,7,188,경기도,가평군
31,31021,3102154,weekday,19383,15787,272,3323,경기도,성남시 수정구
31,31260,3126031,weekday,5354,4175,39,1140,경기도,양주시
31,31380,3138037,weekday,1608,1256,23,329,경기도,양평군
31,31150,3115059,weekday,18980,14485,214,4281,경기도,시흥시
31,31022,3102259,weekday,3820,2941,10,868,경기도,성남시 중원구
31,31120,3112053,weekday,7563,5958,113,1493,경기도,구리시
31,31110,3111055,weekday,13395,11542,115,1738,경기도,과천시
31,31250,3125053,weekday,11655,9082,109,2463,경기도,광주시
31,31150,3115071,weekday,10044,8194,101,1750,경기도,시흥시
31,31350,3135033,weekday,971,761,4,206,경기도,연천군
31,31042,3104252,weekday,13302,11658,113,1531,경기도,안양시 동안구
31,31220,3122031,weekday,2448,1657,47,744,경기도,안성시
31,31023,3102362,weekday,8144,7017,52,1075,경기도,성남시 분당구
31,31120,3112058,weekday,18365,13855,358,4152,경기도,구리시
31,31070,3107031,weekday,10466,8178,367,1921,경기도,평택시
31,31130,3113013,weekday,7845,6415,155,1275,경기도,남양주시
31,31250,3125034,weekday,9835,6973,225,2636,경기도,광주시
31,31191,3119153,weekday,14066,10496,355,3216,경기도,용인시 처인구
31,31041,3104156,weekday,6922,6207,37,679,경기도,안양시 만안구
31,31200,3120011,weekday,3987,3133,30,824,경기도,파주시
31,31110,3111051,weekday,4617,4311,19,287,경기도,과천시
31,31250,3125014,weekday,7827,5953,136,1738,경기도,광주시
31,31150,3115064,weekday,7043,5805,67,1171,경기도,시흥시
31,31240,3124012,weekday,10677,8568,138,1971,경기도,화성시
31,31210,3121052,weekday,8281,5945,182,2154,경기도,이천시
31,31191,3119111,weekday,6379,5057,115,1207,경기도,용인시 처인구
31,31192,3119260,weekday,5935,5005,53,877,경기도,용인시 기흥구
31,31050,3105084,weekday,9562,7999,64,1499,경기도,부천시
31,31050,3105068,weekday,6436,5821,30,586,경기도,부천시
31,31011,3101160,weekday,6626,5770,48,808,경기도,수원시 장안구
31,31260,3126056,weekday,4348,3387,35,926,경기도,양주시
31,31070,3107034,weekday,9694,7224,193,2277,경기도,평택시
31,31150,3115069,weekday,17840,13699,313,3828,경기도,시흥시
31,31230,3123054,weekday,3562,3132,20,410,경기도,김포시
31,31030,3103067,weekday,14964,11697,141,3127,경기도,의정부시
31,31030,3103061,weekday,10578,8469,72,2038,경기도,의정부시
31,31280,3128031,weekday,1777,1244,36,498,경기도,여주시
31,31150,3115063,weekday,8178,6643,102,1432,경기도,시흥시
31,31014,3101452,weekday,5524,4900,36,587,경기도,수원시 영통구
31,31250,3125035,weekday,4120,3245,29,846,경기도,광주시
31,31012,3101265,weekday,6973,5602,126,1245,경기도,수원시 권선구
31,31014,3101463,weekday,17844,13835,410,3598,경기도,수원시 영통구
31,31023,3102374,weekday,15348,12669,373,2307,경기도,성남시 분당구
31,31370,3137033,weekday,2082,1625,26,432,경기도,가평군
31,31260,3126034,weekday,14969,11291,248,3430,경기도,양주시
31,31350,3135032,weekday,3031,2346,30,656,경기도,연천군
31,31240,3124031,weekday,12803,9958,171,2673,경기도,화성시
31,31270,3127011,weekday,7223,5481,82,1660,경기도,포천시
31,31012,3101255,weekday,8567,7238,78,1251,경기도,수원시 권선구
31,31350,3135011,weekday,1261,984,9,267,경기도,연천군
31,31150,3115070,weekday,11628,9524,119,1984,경기도,시흥시
31,31130,3113031,weekday,9506,7452,145,1910,경기도,남양주시
31,31370,3137036,weekday,656,503,7,146,경기도,가평군
31,31350,3135031,weekday,1092,856,6,230,경기도,연천군
31,31050,3105085,weekday,3645,3151,20,475,경기도,부천시
31,31191,3119135,weekday,2538,1756,36,747,경기도,용인시 처인구
31,31041,3104153,weekday,4160,3906,10,243,경기도,안양시 만안구
31,31160,3116062,weekday,19073,14422,431,4221,경기도,군포시
31,31070,3107063,weekday,5231,4134,145,951,경기도,평택시
31,31140,3114051,weekday,14355,11409,470,2476,경기도,오산시
31,31080,3108061,weekday,4260,3315,36,910,경기도,동두천시
31,31060,3106059,weekday,12282,8827,98,3357,경기도,광명시
31,31101,3110157,weekday,5106,4035,66,1005,경기도,고양시 덕양구
31,31160,3116052,weekday,10328,8251,155,1922,경기도,군포시
31,31101,3110163,weekday,7430,5882,42,1506,경기도,고양시 덕양구
31,31041,3104159,weekday,25990,20507,498,4985,경기도,안양시 만안구
31,31240,3124033,weekday,16547,12420,238,3889,경기도,화성시
31,31130,3113059,weekday,12114,9582,159,2373,경기도,남양주시
31,31023,3102353,weekday,15219,13186,125,1908,경기도,성남시 분당구
31,31103,3110355,weekday,10145,7569,70,2505,경기도,고양시 일산동구
31,31193,3119359,weekday,7650,6627,108,915,경기도,용인시 수지구
31,31200,3120015,weekday,6899,5469,68,1363,경기도,파주시
31,31070,3107014,weekday,10822,7876,219,2727,경기도,평택시
31,31030,3103051,weekday,10379,8529,52,1798,경기도,의정부시
31,31230,3123061,weekday,13608,11121,126,2360,경기도,김포시
31,31092,3109273,weekday,8236,7207,29,1001,경기도,안산시 단원구
31,31130,3113015,weekday,4533,3444,21,1068,경기도,남양주시
31,31070,3107012,weekday,7293,5468,95,1729,경기도,평택시
31,31240,3124060,weekday,4501,4130,35,336,경기도,화성시
31,31240,3124053,weekday,8433,7043,89,1301,경기도,화성시
31,31380,3138039,weekday,1514,1249,10,255,경기도,양평군
31,31092,3109269,weekday,14130,11583,188,2360,경기도,안산시 단원구
31,31220,3122034,weekday,5689,4057,159,1473,경기도,안성시
31,31060,3106068,weekday,15339,11469,175,3695,경기도,광명시
31,31012,3101253,weekday,14381,12301,136,1943,경기도,수원시 권선구
31,31193,3119352,weekday,6130,5441,48,642,경기도,용인시 수지구
31,31380,3138035,weekday,3706,3163,131,412,경기도,양평군
31,31012,3101256,weekday,9073,7783,80,1210,경기도,수원시 권선구
31,31012,3101262,weekday,15626,12434,272,2920,경기도,수원시 권선구
31,31080,3108052,weekday,4179,3295,27,857,경기도,동두천시
31,31240,3124062,weekday,4978,4374,44,559,경기도,화성시
31,31014,3101464,weekday,8193,6979,81,1132,경기도,수원시 영통구
31,31023,3102360,weekday,11271,9887,83,1300,경기도,성남시 분당구
31,31022,3102256,weekday,3826,3220,20,586,경기도,성남시 중원구
31,31023,3102377,weekday,19655,16857,184,2614,경기도,성남시 분당구
31,31050,3105065,weekday,5975,5286,37,652,경기도,부천시
31,31240,3124057,weekday,11280,9318,118,1845,경기도,화성시
31,31101,3110156,weekday,7833,6477,32,1324,경기도,고양시 덕양구
31,31240,3124013,weekday,4342,3312,74,955,경기도,화성시
31,31091,3109154,weekday,8937,7379,68,1489,경기도,안산시 상록구
31,31042,3104265,weekday,8416,7860,34,523,경기도,안양시 동안구
31,31092,3109259,weekday,9025,8007,39,979,경기도,안산시 단원구
31,31041,3104160,weekday,8803,7274,77,1452,경기도,안양시 만안구
31,31180,3118052,weekday,6701,5604,41,1056,경기도,하남시
31,31220,3122053,weekday,3361,2369,42,951,경기도,안성시
31,31180,3118062,weekday,3972,3386,29,557,경기도,하남시
31,31101,3110168,weekday,25043,19466,535,5042,경기도,고양시 덕양구
31,31130,3113052,weekday,7984,6402,79,1503,경기도,남양주시
31,31060,3106063,weekday,8738,6152,39,2546,경기도,광명시
31,31220,3122052,weekday,3492,2465,76,952,경기도,안성시
31,31270,3127051,weekday,3883,2865,32,986,경기도,포천시
31,31270,3127034,weekday,3591,2683,36,872,경기도,포천시
31,31270,3127037,weekday,2959,2258,34,667,경기도,포천시
31,31180,3118054,weekday,12298,9516,276,2507,경기도,하남시
